param_id,form,audio
1_agriculturalfield,widzãhã,madijaculina_1_agriculturalfield__1
2_abandonedagriculturalfield,dzama,madijaculina_2_abandonedagriculturalfield__1
3_russetbackedoropendola,tano,madijaculina_3_russetbackedoropendola__1
4_scarletmacaw,waha,madijaculina_4_scarletmacaw__1
5_whitethroatedtoucan,dzaki,madijaculina_5_whitethroatedtoucan__1
6_spixsguan,dapo,madijaculina_6_spixsguan__1
7_yellowcrownedparrot,kʊelo,madijaculina_7_yellowcrownedparrot__1
8_bluewingedparrotlet,kajkaj,madijaculina_8_bluewingedparrotlet__1
9_ringedkingfisher,kʰeɾe,madijaculina_9_ringedkingfisher__1
11_head,tatɪ,madijaculina_11_head__1
12_tooth,i:no,madijaculina_12_tooth__1
13_hand,dzẽpe,madijaculina_13_hand__1
14_face,pano,madijaculina_14_face__1
15_eye,nokʰo,madijaculina_15_eye__1
16_nose,ene,madijaculina_16_nose__1
17_mouth,ahaɾi,madijaculina_17_mouth__1
18_foot,amoɾi,madijaculina_18_foot__1
19_neck,tsʰipoli,madijaculina_19_neck__1
20_ear,waɾibo,madijaculina_20_ear__1
21_shoulder,hoβi,madijaculina_21_shoulder__1
22_arm,bihi,madijaculina_22_arm__1
23_chest,bakʰʊ,madijaculina_23_chest__1
24_belly,idzone,madijaculina_24_belly__1
25_leg,panakʰo,madijaculina_25_leg__1
26_penis,dzopoɾi,madijaculina_26_penis__1
27_vagina,matsʰi,madijaculina_27_vagina__1
28_buttock,mete,madijaculina_28_buttock__1
29_hair,konaɲi,madijaculina_29_hair__1
30x1_fingerortoe,dzẽpe,madijaculina_30x1_fingerortoe__1
31_toe,amoɾɪ,madijaculina_31_toe__1
32_back,ide,madijaculina_32_back__1
33_knee,pito,madijaculina_33_knee__1
34_eyebrow,nokotsʰe,madijaculina_34_eyebrow__1
35_breast,dzoto,madijaculina_35_breast__1
36_heart,bonokəhoɾi,madijaculina_36_heart__1
37_liver,wati,madijaculina_37_liver__1
38_intestines,itzone,madijaculina_38_intestines__1
39_tongue,ebeno,madijaculina_39_tongue__1
40_urine,dzokʰeli,madijaculina_40_urine__1
41_excrement,dzoto,madijaculina_41_excrement__1
42_blood,emene,madijaculina_42_blood__1
43_nail,dzepenokotsʰi,madijaculina_43_nail__1
45_saliva,natsʰope,madijaculina_45_saliva__1
46_ankle,kokoɾɪnɪ,madijaculina_46_ankle__1
47_earring,toaɾibokʰa,madijaculina_47_earring__1
48_feathercrown,tedzeme,madijaculina_48_feathercrown__1
50_necklace,tomatʰʊkha,madijaculina_50_necklace__1
51_armoredcatfish,watsa,madijaculina_51_armoredcatfish__1
52_electriceel,minatɪ,madijaculina_52_electriceel__1
53_stingray,botani,madijaculina_53_stingray__1
54_pirarucu,βeʔe,madijaculina_54_pirarucu__1
55_prochilodontidfish,kʰʊdza,madijaculina_55_prochilodontidfish__1
56_silvermylossoma,paɾometa,madijaculina_56_silvermylossoma__1
57_piranha,akomi,madijaculina_57_piranha__1
58_catfishpseudoplatystomafasciatum,abadzaeɾi,madijaculina_58_catfishpseudoplatystomafasciatum__1
59_catfishcallichthyscallichthys,naɾima,madijaculina_59_catfishcallichthyscallichthys__1
60_catfishzungarozungaro,dzotomiaba,madijaculina_60_catfishzungarozungaro__1
61_cichlidsfish,iɾama,madijaculina_61_cichlidsfish__1
62_wildbanana,apʰanɪ,madijaculina_62_wildbanana__1
64_cushcushyam,biha,madijaculina_64_cushcushyam__1
66_peanut,kakoaɾi,madijaculina_66_peanut__1
67_manioc,poʔo,madijaculina_67_manioc__1
69_cacaotree,dzʊeɾo,madijaculina_69_cacaotree__1
72_cashew,katsʰo,madijaculina_72_cashew__1
73_culantro,kulantɾo,madijaculina_73_culantro__1
74_tobacco,tsina,madijaculina_74_tobacco__1
75_peachpalm,dzajda,madijaculina_75_peachpalm__1
76_aguaje,maɾo,madijaculina_76_aguaje__1
77_patawa,hawa,madijaculina_77_patawa__1
78_coconut,koko,madijaculina_78_coconut__1
79_cocona,tomoɾo,madijaculina_79_cocona__1
80_taro,mato,madijaculina_80_taro__1
83_giantceibatree,uɾeɾe,madijaculina_83_giantceibatree__1
84_cedar,sedəɾo,madijaculina_84_cedar__1
85_mahogany,akwana,madijaculina_85_mahogany__1
86_annatto,hidepe,madijaculina_86_annatto__1
87_huito,oɾa,madijaculina_87_huito__1
88_lepidocaryumtenue,naɾa,madijaculina_88_lepidocaryumtenue__1
89_soapapple,kʊnʊeɾe,madijaculina_89_soapapple__1
91_hotpepper,katsʰi,madijaculina_91_hotpepper__1
92_wayruru,tojnokeokeo,madijaculina_92_wayruru__1
93_maniocdrink,matsato,madijaculina_93_maniocdrink__1
94_plantaindrink,baɾipʰãhãnĩ,madijaculina_94_plantaindrink__1
95_fishbasedfood,tepʰe,madijaculina_95_fishbasedfood__1
96_arrow,boba,madijaculina_96_arrow__1
97_bow,tsʰite,madijaculina_97_bow__1
98_harpoon,wawahĩna,madijaculina_98_harpoon__1
99_fishtrap,majadiɾa,madijaculina_99_fishtrap__1
100_spear,wawahina,madijaculina_100_spear__1
101_temporaryshelter,wawakʲʰide,madijaculina_101_temporaryshelter__1
102_blowgun,tsʰoliɾo,madijaculina_102_blowgun__1
103_shotgun,toto,madijaculina_103_shotgun__1
104_fishinghook,kokoɾo,madijaculina_104_fishinghook__1
105_fishpoisonvine,baɾβasko,madijaculina_105_fishpoisonvine__1
106_fishpoisonshrub,pikoma,madijaculina_106_fishpoisonshrub__1
107_chaman,ɾamidzedzede,madijaculina_107_chaman__1
108_healer,totonanomide,madijaculina_108_healer__1
109_song,ahie,madijaculina_109_song__1
110_design,ebedzoe,madijaculina_110_design__1
111_perforation,tʰotinani,madijaculina_111_perforation__1
