param_id,form,audio
71_chestnut,kastaɲa,shawandawa_71_chestnut__1
72_cashew,kaʃu,shawandawa_72_cashew__1
73_culantro,kulandɾo ɨwapa,shawandawa_73_culantro__1
74_tobacco,taɸakʊ,shawandawa_74_tobacco__1
75_peachpalm,ʃinimã,shawandawa_75_peachpalm__1
76_aguaje,aɣwaxe,shawandawa_76_aguaje__1
77_patawa,isa mãwã,shawandawa_77_patawa__1
78_coconut,koko,shawandawa_78_coconut__1
79_cocona,pupʊ,shawandawa_79_cocona__1
80_taro,βɨtʊ,shawandawa_80_taro__1
81_stranglerfig,ʂudã,shawandawa_81_stranglerfig__1
83_giantceibatree,ʂũnũã,shawandawa_83_giantceibatree__1
84_cedar,kuʂã,shawandawa_84_cedar__1
85_mahogany,iʃtanati,shawandawa_85_mahogany__1
86_annatto,tʃaʂkan,shawandawa_86_annatto__1
87_huito,dadɨ,shawandawa_87_huito__1
88_lepidocaryumtenue,ʂɨpã,shawandawa_88_lepidocaryumtenue__1
89_soapapple,itʃiɸi,shawandawa_89_soapapple__1
91_hotpepper,ju:tʃi,shawandawa_91_hotpepper__1
92_wayruru,ʂɨpɨsɸɨɾɨɸi,shawandawa_92_wayruru__1
93_maniocdrink,pɨti,shawandawa_93_maniocdrink__1
94_plantaindrink,butsã,shawandawa_94_plantaindrink__1
95_fishbasedfood,kaːwa,shawandawa_95_fishbasedfood__1
96_arrow,pija,shawandawa_96_arrow__1
97_bow,kati,shawandawa_97_bow__1
98_harpoon,aʃi,shawandawa_98_harpoon__1
99_fishtrap,ɾisi,shawandawa_99_fishtrap__1
100_spear,ɾansa,shawandawa_100_spear__1
101_temporaryshelter,tãpãsɨ̃,shawandawa_101_temporaryshelter__1
102_blowgun,pũwati,shawandawa_102_blowgun__1
103_shotgun,tɨkɨti,shawandawa_103_shotgun__1
104_fishinghook,biʃkinbatɪ,shawandawa_104_fishinghook__1
105_fishpoisonvine,tsika,shawandawa_105_fishpoisonvine__1
106_fishpoisonshrub,pɨsmi,shawandawa_106_fishpoisonshrub__1
106_fishpoisonshrub,puikama,shawandawa_106_fishpoisonshrub__2
107_chaman,juɸɨ̃n,shawandawa_107_chaman__1
108_healer,kajawambisi,shawandawa_108_healer__1
110_design,dukujuːsi,shawandawa_110_design__1
111x1_perforationoreja,papɨsika,shawandawa_111x1_perforationoreja__1
111x2_perforationnaiz,ɾɨpɨsika,shawandawa_111x2_perforationnaiz__1
111x3_perforationboca,kɨpɨsika,shawandawa_111x3_perforationboca__1
111x4_perforationceja,ɸɨpɨsika,shawandawa_111x4_perforationceja__1
112_ayahuasca,ʂuɾi,shawandawa_112_ayahuasca__1
113_angelstears,baʃaɾubapu,shawandawa_113_angelstears__1
115_berrybugs,ipuʂɨ,shawandawa_115_berrybugs__1
116_southamericanpalmweevillarva,tado,shawandawa_116_southamericanpalmweevillarva__1
117_louse,ija,shawandawa_117_louse__1
118_wasp,ɸida,shawandawa_118_wasp__1
119_bulletant,diːɸu,shawandawa_119_bulletant__1
120_dragonfly,tsɨ̃nwã,shawandawa_120_dragonfly__1
121_butterfly,awaɸɨda,shawandawa_121_butterfly__1
122_mosquito,ʃio,shawandawa_122_mosquito__1
123_leafcutterant,kuɾuisi,shawandawa_123_leafcutterant__1
124_spider,jutã,shawandawa_124_spider__1
124_spider,ʃidãndiɸu,shawandawa_124_spider__2
125_father,ɨpã,shawandawa_125_father__1
126_mother,ɨwa,shawandawa_126_mother__1
127_brotherofman,utʃi,shawandawa_127_brotherofman__1
128_manssister,tʃiku,shawandawa_128_manssister__1
129_womansbrother,ɨʂto,shawandawa_129_womansbrother__1
130_womanssister,tʃipi,shawandawa_130_womanssister__1
131_sonofman,ɸɨɾɨna ɸakɨ,shawandawa_131_sonofman__1
132_sonofwoman,ɸɨɾɨna ɸakɨ,shawandawa_132_sonofwoman__1
133_daughterofman,ɸakɨ ainɸo,shawandawa_133_daughterofman__1
134_daughterofwoman,ɸakɨ ainɸo,shawandawa_134_daughterofwoman__1
135_river,ɨdɨ,shawandawa_135_river__1
136_lagoon,ĩɲã,shawandawa_136_lagoon__1
137_sun,ɸaɾi,shawandawa_137_sun__1
138_moon,uʂɨ,shawandawa_138_moon__1
139_rain,uwi,shawandawa_139_rain__1
140_cloud,daj,shawandawa_140_cloud__1
141_mountain,diː,shawandawa_141_mountain__1
142_lightning,ɸaka iki,shawandawa_142_lightning__1
143_thunder,tɨɾɨ inci,shawandawa_143_thunder__1
144_rock,tukiɾi,shawandawa_144_rock__1
145_leaf,pɨj,shawandawa_145_leaf__1
146_fire,tʃiː,shawandawa_146_fire__1
147_water,ɨdɨ,shawandawa_147_water__1
148_star,ɸiʃi,shawandawa_148_star__1
149_soilearth,bai,shawandawa_149_soilearth__1
150_tapir,a:wa,shawandawa_150_tapir__1
151_agouti,baɾi,shawandawa_151_agouti__1
152_lowlandpaca,ãdo,shawandawa_152_lowlandpaca__1
153_whitelippedpeccary,jawa,shawandawa_153_whitelippedpeccary__1
154_capybara,amɨ̃,shawandawa_154_capybara__1
155_jaguar,indo,shawandawa_155_jaguar__1
156_spidermonkey,isʊ,shawandawa_156_spidermonkey__1
158_redhowlercotomono,ɾuː,shawandawa_158_redhowlercotomono__1
159_southamericancoati,ʃíʃi,shawandawa_159_southamericancoati__1
160_nancymasnightmonkey,ɾiɾʊ,shawandawa_160_nancymasnightmonkey__1
161_squirrelmonkeyfrailecillo,ʂindu ɸisʊ,shawandawa_161_squirrelmonkeyfrailecillo__1
162_squirrelmonkeymartin,ʃidʊ ʊʂʊ,shawandawa_162_squirrelmonkeymartin__1
163_amazonriverdolphin,ɨdɨ ʃajnti,shawandawa_163_amazonriverdolphin__1
164_sloth,nai,shawandawa_164_sloth__1
165_armadillo,kaʂta,shawandawa_165_armadillo__1
166_anteater,ʂaɨ,shawandawa_166_anteater__1
167_tamanduaanteater,ɸiβi,shawandawa_167_tamanduaanteater__1
168_woollymonkey,isʊkoɾo,shawandawa_168_woollymonkey__1
169_whitefacedcapuchin,ɾukãwã,shawandawa_169_whitefacedcapuchin__1
170_fabric,paːdʊ,shawandawa_170_fabric__1
172_pitcher,tɨtsʊ,shawandawa_172_pitcher__1
173_dye,ɸiso ati,shawandawa_173_dye__1
174_tattoo,taʃi,shawandawa_174_tattoo__1
175_house,pɨʂɨ,shawandawa_175_house__1
176_quena,ʂajnti,shawandawa_176_quena__1
177_drum,tapuɾa,shawandawa_177_drum__1
179_one,ɸɨsti,shawandawa_179_one__1
180_two,ɾaɸɨ,shawandawa_180_two__1
181_three,ɾaɸɨno ɸɨsti,shawandawa_181_three__1
182_four,ɾaɸɨ no ɾaɸɨɾi,shawandawa_182_four__1
183_five,bɨɸi ɸɨstiti,shawandawa_183_five__1
185_several,itʃapa,shawandawa_185_several__1
185_several,nati ɸiʂʊn,shawandawa_185_several__2
186_countryfellow,kajɸu,shawandawa_186_countryfellow__1
187_foreign,uʂun dawa,shawandawa_187_foreign__1
187x2_foreignmestizo,dawa,shawandawa_187x2_foreignmestizo__1
188_language,tsãĩ,shawandawa_188_language__1
189_man,dukɨɸɨnɨn,shawandawa_189_man__1
190_woman,ajnɸo,shawandawa_190_woman__1
191_i,ɨn,shawandawa_191_i__1
192_you2sg,miː,shawandawa_192_you2sg__1
193x1_he,uwaː,shawandawa_193x1_he__1
193x2_she,aː,shawandawa_193x2_she__1
194_weallincl,nuː,shawandawa_194_weallincl__1
196_you2pl,maɸu,shawandawa_196_you2pl__1
197x1_theymasc,uwaɸu,shawandawa_197x1_theymasc__1
197x2_theyfem,na,shawandawa_197x2_theyfem__1
198_some,juɾaɸɨtsa,shawandawa_198_some__1
200_many,naːti ɸiʂon,
201_none,tsuamba,shawandawa_201_none__1
202_few,itʃapabaʂta,shawandawa_202_few__1
203_all,naːtiɸi,shawandawa_203_all__1
204_half,kaʂkɨ,shawandawa_204_half__1
205_bunch,kaʂkɨʂta,shawandawa_205_bunch__1
205_bunch,tʃutʃuʃta,shawandawa_205_bunch__2
207_both,ɾaɸɨ,shawandawa_207_both__1
208_southernamericanbushmaster,kabuʂɨ,shawandawa_208_southernamericanbushmaster__1
209_lizard,ɸaβa,shawandawa_209_lizard__1
210_yellowfootedtortoise,ʂawɨ,shawandawa_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,dɨʂʊ,shawandawa_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,dɨʂũw̃ã,shawandawa_212_amazonriverturtle__1
213_anacondas,ɾʊdʊ ɨwapa,shawandawa_213_anacondas__1
214_commonlancehead,ʃândo,shawandawa_214_commonlancehead__1
215_frog,kãpũ,shawandawa_215_frog__1
216_iguana,tɨtʃupanɨ̃n,shawandawa_216_iguana__1
218_here,dɨdo,shawandawa_218_here__1
219_there,udo,shawandawa_219_there__1
220_before,ipawdi,shawandawa_220_before__1
221_after,tʃipo,shawandawa_221_after__1
222_now,datia,shawandawa_222_now__1
223_machete,dupɨ,shawandawa_223_machete__1
224_hammock,padɪ,shawandawa_224_hammock__1
225_pipe,kaʃimʊ,shawandawa_225_pipe__1
226_canoe,ʂãʂõ,shawandawa_226_canoe__1
227_rowing,saɾapi,shawandawa_227_rowing__1
228_basket,ʃiwati,shawandawa_228_basket__1
229_rope,diʃi,shawandawa_229_rope__1
230_plate,kɨtʃã,shawandawa_230_plate__1
230_plate,pɨɾatʊ,shawandawa_230_plate__2
231_table,sapa,shawandawa_231_table__1
232_bed,bʊskitio,shawandawa_232_bed__1
233_strainer,tuati,shawandawa_233_strainer__1
234_fan,pajati,shawandawa_234_fan__1
235_walk,ɸaĩn kai,shawandawa_235_walk__1
236_cook,pitʃaĩ,shawandawa_236_cook__1
237_fish,dɨʂi kai,shawandawa_237_fish__1
238_dance,budɨj,shawandawa_238_dance__1
239_sing,ɸana iki,shawandawa_239_sing__1
240_tellstories,juwi,shawandawa_240_tellstories__1
241_eat,piː,shawandawa_241_eat__1
242_drink,ajaj,shawandawa_242_drink__1
243_urinate,iːsuĩ,shawandawa_243_urinate__1
244_defecate,puːwi,shawandawa_244_defecate__1
245_boil,kuɸĩ,shawandawa_245_boil__1
246_breathe,ʂakainki,shawandawa_246_breathe__1
247_work,juduj,shawandawa_247_work__1
