param_id,form,audio
209_lizard,jantana,wampis_209_lizard__1
210_yellowfootedtortoise,kuŋgwim,wampis_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,tʃaɾap,wampis_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,tʃaɾapḁ,wampis_212_amazonriverturtle__1
213_anacondas,paŋki,wampis_213_anacondas__1
214_commonlancehead,makantʃ,wampis_214_commonlancehead__1
215_frog,sapo,wampis_215_frog__1
216_iguana,ima,wampis_216_iguana__1
218_here,huj,wampis_218_here__1
219_there,atu,wampis_219_there__1
219x2_furthermore,ojmi,wampis_219x2_furthermore__1
220_before,jawntʃuk,wampis_220_before__1
221_after,aɾʊme,wampis_221_after__1
222_now,jamaj,wampis_222_now__1
223_machete,matʃiti̥,wampis_223_machete__1
224_hammock,tampuɾ,wampis_224_hammock__1
226_canoe,kanu,wampis_226_canoe__1
227_rowing,kanajtʃi̥,wampis_227_rowing__1
228_basket,tʃaŋkin,wampis_228_basket__1
229_rope,nɨak,wampis_229_rope__1
230_plate,paɾaŋkana,wampis_230_plate__1
231_table,awasaɾ jutaj,wampis_231_table__1
232_bed,kanutej,wampis_232_bed__1
234_fan,aβah tumatæj,wampis_234_fan__1
235_walk,wɨkamʊ,wampis_235_walk__1
236_cook,iɲaɾəamu,wampis_236_cook__1
237_fish,naŋkjamu,wampis_237_fish__1
238_dance,hantsɨnmaw,wampis_238_dance__1
239_sing,kantamaw,wampis_239_sing__1
240_tellstories,awhmatɨamʊ,wampis_240_tellstories__1
241_eat,jwamʊ,wampis_241_eat__1
242_drink,umamu,wampis_242_drink__1
243_urinate,ʃikit mamo,wampis_243_urinate__1
244_defecate,i:hjatmamo,wampis_244_defecate__1
245_boil,iɲaɾɨamʊ,wampis_245_boil__1
246_breathe,majatɪamʊ,wampis_246_breathe__1
247_work,takamu,wampis_247_work__1
