param_id,form,audio
59_catfishcallichthyscallichthys,husjuku,murui_59_catfishcallichthyscallichthys__1
60_catfishzungarozungaro,inaɨ̯da,murui_60_catfishzungarozungaro__1
61_cichlidsfish,tʒokə,murui_61_cichlidsfish__1
62_wildbanana,siɡoɾə,murui_62_wildbanana__1
64_cushcushyam,hakajhɘ,murui_64_cushcushyam__1
65_sachainchi,hasɪkɨ masaka,murui_65_sachainchi__1
66_peanut,masaka,murui_66_peanut__1
67_manioc,majkahɨ,murui_67_manioc__1
67_manioc,ɸaɾekahɘ,murui_67_manioc__2
70_mocambotree,musena,murui_70_mocambotree__1
71_chestnut,ɨɸakɨ,murui_71_chestnut__1
72_cashew,anana,murui_72_cashew__1
74_tobacco,dɨona,murui_74_tobacco__1
75_peachpalm,himena,murui_75_peachpalm__1
76_aguaje,kɨnena,murui_76_aguaje__1
77_patawa,komaɪ̯na,murui_77_patawa__1
79_cocona,monaɪ̯ɡɨ,murui_79_cocona__1
80_taro,dunabe,murui_80_taro__1
81_stranglerfig,hiɸʷeɡɨ,murui_81_stranglerfig__1
83_giantceibatree,husiɡɨna,murui_83_giantceibatree__1
84_cedar,emɨɡɨ,murui_84_cedar__1
84_cedar,masakana,murui_84_cedar__2
92_wayruru,nojdʒəna,murui_92_wayruru__1
93_maniocdrink,mudʒehɪ̃,murui_93_maniocdrink__1
95_fishbasedfood,ɾujhi,murui_95_fishbasedfood__1
96_arrow,sɨda,murui_96_arrow__1
97_bow,iʔkwiɸo̞,murui_97_bow__1
98_harpoon,ajdʒosɨda,murui_98_harpoon__1
99_fishtrap,dʒojhi,murui_99_fishtrap__1
100_spear,dokɨɾa,murui_100_spear__1
101_temporaryshelter,bisaɪ̯ni,murui_101_temporaryshelter__1
102_blowgun,obidʒakəʔ,murui_102_blowgun__1
103_shotgun,kʰobeda,murui_103_shotgun__1
104_fishinghook,ɸaɡosɪ,murui_104_fishinghook__1
105_fishpoisonvine,huja,murui_105_fishpoisonvine__1
106_fishpoisonshrub,dɨana,murui_106_fishpoisonshrub__1
108_healer,manoɾaɨma,murui_108_healer__1
109_song,ɾua,murui_109_song__1
110_design,hɪdeɾa,murui_110_design__1
111_perforation,dʒotanɨaɨ̯,murui_111_perforation__1
112_ayahuasca,una̰o̰,murui_112_ayahuasca__1
113_angelstears,kɨˀtobena,murui_113_angelstears__1
115_berrybugs,iodʒoɲo,murui_115_berrybugs__1
116_southamericanpalmweevillarva,nonokɨ,murui_116_southamericanpalmweevillarva__1
117_louse,ɨboma,murui_117_louse__1
118_wasp,punejkɨ,murui_118_wasp__1
119_bulletant,omokɨ,murui_119_bulletant__1
120_dragonfly,amujdʒɨkə,murui_120_dragonfly__1
121_butterfly,tɨtɨbe,murui_121_butterfly__1
122_mosquito,ujdodo,murui_122_mosquito__1
123_leafcutterant,nejkɨɲo,murui_123_leafcutterant__1
124_spider,homa,murui_124_spider__1
125_father,moː,murui_125_father__1
126_mother,ej,murui_126_mother__1
126_mother,ejɲo,murui_126_mother__2
127_brotherofman,a̤ma̤,murui_127_brotherofman__1
128_manssister,miɾɨɲo̞,murui_128_manssister__1
129_womansbrother,ɨɪjo,murui_129_womansbrother__1
130_womanssister,euɲo,murui_130_womanssister__1
131_sonofman,hito,murui_131_sonofman__1
132_sonofwoman,hito,murui_132_sonofwoman__1
133_daughterofman,xisa,murui_133_daughterofman__1
134_daughterofwoman,xisa,murui_134_daughterofwoman__1
134_daughterofwoman,hanosa,murui_134_daughterofwoman__2
135_river,idʒe,murui_135_river__1
136_lagoon,hoɾaɪ̯,murui_136_lagoon__1
137_sun,hitoma,murui_137_sun__1
138_moon,ɸʷɨwʊj,murui_138_moon__1
139_rain,nokʰɨ,murui_139_rain__1
140_cloud,ujdʒɨmona,murui_140_cloud__1
141_mountain,amedu,murui_141_mountain__1
142_lightning,ameo,murui_142_lightning__1
143_thunder,ɡuɾude,murui_143_thunder__1
144_rock,noɸʷɘkɨ,murui_144_rock__1
145_leaf,ibe,murui_145_leaf__1
146_fire,iɾaɪ̯,murui_146_fire__1
147_water,hɨnʊj,murui_147_water__1
148_star,ʊkʊdo,murui_148_star__1
149_soilearth,enɨe,murui_149_soilearth__1
150_tapir,suɾuməʰ,murui_150_tapir__1
151_agouti,ɸɨːdo,murui_151_agouti__1
152_lowlandpaca,ʉme,murui_152_lowlandpaca__1
153_whitelippedpeccary,ejmo,murui_153_whitelippedpeccary__1
154_capybara,ɸeɾeajɲo,murui_154_capybara__1
155_jaguar,hɨko,murui_155_jaguar__1
156_spidermonkey,ɡwamɨ,murui_156_spidermonkey__1
158_redhowlercotomono,ĩũ,murui_158_redhowlercotomono__1
159_southamericancoati,numaɪ̯do,murui_159_southamericancoati__1
160_nancymasnightmonkey,himokɨ,murui_160_nancymasnightmonkey__1
161_squirrelmonkeyfrailecillo,homɐ,murui_161_squirrelmonkeyfrailecillo__1
162_squirrelmonkeymartin,tidʒɨ,murui_162_squirrelmonkeymartin__1
163_amazonriverdolphin,amana,murui_163_amazonriverdolphin__1
164_sloth,dʒaɪ̯ɲo̝,murui_164_sloth__1
164_sloth,uɪ̯dʒaɲo̝,murui_164_sloth__2
165_armadillo,mɪniɲo,murui_165_armadillo__1
166_anteater,eɾeɲo,murui_166_anteater__1
167_tamanduaanteater,dʒoatɪ,murui_167_tamanduaanteater__1
168_woollymonkey,hemɘ,murui_168_woollymonkey__1
170_fabric,ɨniɾobe,murui_170_fabric__1
172_pitcher,noɡo,murui_172_pitcher__1
173_dye,hidejhi,murui_173_dye__1
175_house,hoɸo,murui_175_house__1
178_manguare,huaɨ̯,murui_178_manguare__1
179_one,dahe,murui_179_one__1
180_two,mena,murui_180_two__1
181_three,daheʔamanɪ,murui_181_three__1
182_four,naɡaʔamaɡa,murui_182_four__1
183_five,dabekwiɾo,murui_183_five__1
186_countryfellow,miɾɨɲua,murui_186_countryfellow__1
186_countryfellow,amakɨaɨ̯,murui_186_countryfellow__2
187_foreign,ɾɨama,murui_187_foreign__1
188_language,uaj,murui_188_language__1
189_man,ɨɪ̯ma,murui_189_man__1
190_woman,ɾɤɲo,murui_190_woman__1
191_i,kwe,murui_191_i__1
192_you2sg,oː,murui_192_you2sg__1
193x1_he,bajɲæɲo,murui_193x1_he__1
193x2_she,najmakʰə,murui_193x2_she__1
194_weallincl,kʰaɨ,murui_194_weallincl__1
196_you2pl,omoŋ,murui_196_you2pl__1
197_they,najɲeɲua,murui_197_they__1
198_some,daheɾie,murui_198_some__1
200_many,ajdʒonɨaɨ̯,murui_200_many__1
201_none,ɡuɲede,murui_201_none__1
202_few,hanoɾe,murui_202_few__1
203_all,nana,murui_203_all__1
204_half,dabe,murui_204_half__1
205_bunch,dadʒo̝,murui_205_bunch__1
206_pair,naɡamɘe,murui_206_pair__1
207_both,naɡa,murui_207_both__1
208_southernamericanbushmaster,monajdə̥,murui_208_southernamericanbushmaster__1
209_lizard,nɜŋma,murui_209_lizard__1
210_yellowfootedtortoise,huɾikɨ,murui_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,meniɲo,murui_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,meniɲo,murui_212_amazonriverturtle__1
213_anacondas,nujo,murui_213_anacondas__1
214_commonlancehead,iwana,murui_214_commonlancehead__1
216_iguana,kwema̰,murui_216_iguana__1
218_here,beno,murui_218_here__1
219_there,batɨ,murui_219_there__1
220_before,haje,murui_220_before__1
221_after,iemẽ,murui_221_after__1
222_now,biɾuj,murui_222_now__1
223_machete,dʒoebɘ,murui_223_machete__1
224_hammock,kɨnəj,murui_224_hammock__1
226_canoe,nokaj,murui_226_canoe__1
227_rowing,haɨɾabe,murui_227_rowing__1
228_basket,kɨɾɨɡə,murui_228_basket__1
229_rope,aɾao,murui_229_rope__1
230_plate,ɡudʒako̞,murui_230_plate__1
231_table,ɡwiɾabɨ,murui_231_table__1
232_bed,ɨnɨɾabɨ,murui_232_bed__1
233_strainer,isiɾaɸe,murui_233_strainer__1
234_fan,beɾap̬e,murui_234_fan__1
235_walk,maˀkaɾite,murui_235_walk__1
236_cook,ɾokode,murui_236_cook__1
237_fish,aŋmade,murui_237_fish__1
238_dance,sæjte,murui_238_dance__1
239_sing,ɾote,murui_239_sing__1
240_tellstories,ɾaɸʷedʒote̤,murui_240_tellstories__1
241_eat,ɡʲuˀte,murui_241_eat__1
242_drink,hiɾode,murui_242_drink__1
243_urinate,bodʒɪde,murui_243_urinate__1
244_defecate,nemujde,murui_244_defecate__1
245_boil,koʔkwide,murui_245_boil__1
246_breathe,haɸaɪ̯kɨte,murui_246_breathe__1
247_work,maɨ̯hɨde,murui_247_work__1
