param_id,form,audio
81_stranglerfig,ʂuda,marinawa_81_stranglerfig__1
83_giantceibatree,ʂudu,marinawa_83_giantceibatree__1
84_cedar,kuʂa,marinawa_84_cedar__1
85_mahogany,iʂtanati,marinawa_85_mahogany__1
86_annatto,tʃaʂka,marinawa_86_annatto__1
87_huito,dadɨ,marinawa_87_huito__1
88_lepidocaryumtenue,ʂɨpa,marinawa_88_lepidocaryumtenue__1
88_lepidocaryumtenue,ɨpɨpɨj,marinawa_88_lepidocaryumtenue__2
89_soapapple,itʃiɸi,marinawa_89_soapapple__1
91_hotpepper,jutʃi,marinawa_91_hotpepper__1
92_wayruru,ɨpɨʂbɨɾuɸi,marinawa_92_wayruru__1
93_maniocdrink,pɨti,marinawa_93_maniocdrink__1
94_plantaindrink,butsa,marinawa_94_plantaindrink__1
95_fishbasedfood,kawa,marinawa_95_fishbasedfood__1
96_arrow,kati,marinawa_96_arrow__1
97_bow,di:,marinawa_97_bow__1
99_fishtrap,ɸɨtati,marinawa_99_fishtrap__1
100_spear,ɾansa,marinawa_100_spear__1
101_temporaryshelter,pɨʂɨ,marinawa_101_temporaryshelter__1
102_blowgun,ʃajnti,marinawa_102_blowgun__1
103_shotgun,tɨkɨti,marinawa_103_shotgun__1
104_fishinghook,ʂɨabati,marinawa_104_fishinghook__1
105_fishpoisonvine,pujkama,marinawa_105_fishpoisonvine__1
106_fishpoisonshrub,pɨsmi,marinawa_106_fishpoisonshrub__1
107_chaman,ʃʊɾi,marinawa_107_chaman__1
108_healer,joɸɨ,marinawa_108_healer__1
109_song,ɸanajki,marinawa_109_song__1
110_design,ʃuɾɪti,marinawa_110_design__1
111_perforation,bapɨsika,marinawa_111_perforation__1
112_ayahuasca,ʂuɾi,marinawa_112_ayahuasca__1
113_angelstears,ɾɨma wapɨ̃j,marinawa_113_angelstears__1
115_berrybugs,ipoʂɨ,marinawa_115_berrybugs__1
116_southamericanpalmweevillarva,ta:do,marinawa_116_southamericanpalmweevillarva__1
117_louse,ija,marinawa_117_louse__1
118_wasp,ɸida,marinawa_118_wasp__1
119_bulletant,diɸu,marinawa_119_bulletant__1
120_dragonfly,jadɨ,marinawa_120_dragonfly__1
121_butterfly,aβaɸɨda,marinawa_121_butterfly__1
122_mosquito,ɸĩ,marinawa_122_mosquito__1
123_leafcutterant,ɾaɨn baspu,marinawa_123_leafcutterant__1
124_spider,ʃidadihu,marinawa_124_spider__1
125_father,ɨpa,marinawa_125_father__1
126_mother,ɨwa,marinawa_126_mother__1
127_brotherofman,ɨʂto,marinawa_127_brotherofman__1
128_manssister,tʃiko,marinawa_128_manssister__1
129_womansbrother,ɨʂto,marinawa_129_womansbrother__1
130_womanssister,t͡ʃipi,marinawa_130_womanssister__1
131_sonofman,ɸakɨ dukuɸɨnɨ,marinawa_131_sonofman__1
131x1_son,ɸakɨ,marinawa_131x1_son__1
132_sonofwoman,ɸakɨ dukuɸɨnɨ,marinawa_132_sonofwoman__1
133_daughterofman,ɸakɨ ainɸʊ,marinawa_133_daughterofman__1
134_daughterofwoman,ɸakɨ ainɸʊ,marinawa_134_daughterofwoman__1
135_river,ɨdɨ,marinawa_135_river__1
136_lagoon,ĩj̃ã,marinawa_136_lagoon__1
137_sun,ɸaɾi,marinawa_137_sun__1
138_moon,uʂɨ,marinawa_138_moon__1
139_rain,uβi,marinawa_139_rain__1
140_cloud,ɸɨː,marinawa_140_cloud__1
141_mountain,di:,marinawa_141_mountain__1
142_lightning,kada piʃikʰi,marinawa_142_lightning__1
143_thunder,tɨɾɨki,marinawa_143_thunder__1
144_rock,tokeɾe,marinawa_144_rock__1
145_leaf,pɨj,marinawa_145_leaf__1
146_fire,tʃi:,marinawa_146_fire__1
147_water,ɨdɨ,marinawa_147_water__1
148_star,iʃtɨ᷈,marinawa_148_star__1
149_soilearth,baj,marinawa_149_soilearth__1
150_tapir,aːβa,marinawa_150_tapir__1
151_agouti,baɾi,marinawa_151_agouti__1
152_lowlandpaca,ado,marinawa_152_lowlandpaca__1
153_whitelippedpeccary,jawa,marinawa_153_whitelippedpeccary__1
154_capybara,amɨ̃,marinawa_154_capybara__1
155_jaguar,βaʃaɾo,marinawa_155_jaguar__1
156_spidermonkey,iso,marinawa_156_spidermonkey__1
158_redhowlercotomono,ɾo:,marinawa_158_redhowlercotomono__1
159_southamericancoati,ʃiʃi,marinawa_159_southamericancoati__1
160_nancymasnightmonkey,ɾiɾo,marinawa_160_nancymasnightmonkey__1
161_squirrelmonkeyfrailecillo,batoɾo,marinawa_161_squirrelmonkeyfrailecillo__1
162_squirrelmonkeymartin,batoɾoʂo,marinawa_162_squirrelmonkeymartin__1
163_amazonriverdolphin,kʰuʃika,marinawa_163_amazonriverdolphin__1
164_sloth,naĩ,marinawa_164_sloth__1
165_armadillo,kaʂta,marinawa_165_armadillo__1
166_anteater,ʂaɨ,marinawa_166_anteater__1
167_tamanduaanteater,ɸiβi,marinawa_167_tamanduaanteater__1
168_woollymonkey,iso koɾo,marinawa_168_woollymonkey__1
169_whitefacedcapuchin,ɾukaβã,marinawa_169_whitefacedcapuchin__1
170_fabric,pado,marinawa_170_fabric__1
172_pitcher,tɨtso,marinawa_172_pitcher__1
173_dye,tĩta,marinawa_173_dye__1
175_house,pɨʂɨ,marinawa_175_house__1
176_quena,ʃajnti,marinawa_176_quena__1
177_drum,tapuɾa,marinawa_177_drum__1
179_one,ɸɨsti,marinawa_179_one__1
180_two,ɾaɸɨ,marinawa_180_two__1
181_three,ɾaɸɨnɨ ɸɨsti,marinawa_181_three__1
182_four,ɾaɸɨno ɾaɸɨɾi,marinawa_182_four__1
183_five,bɨkɨ ɸɨstiti,marinawa_183_five__1
185_several,itʃapa,marinawa_185_several__1
186_countryfellow,juɾa ɸɨtsa,marinawa_186_countryfellow__1
187_foreign,nawa,marinawa_187_foreign__1
187_foreign,oʂo dawa,marinawa_187_foreign__2
188_language,tsãĩ,marinawa_188_language__1
189_man,dokoɸɨnɨ,marinawa_189_man__1
190_woman,aj̃ɸʊ,marinawa_190_woman__1
191_i,ɨ:,marinawa_191_i__1
192_you2sg,mi:,marinawa_192_you2sg__1
193_heshe,uwa,marinawa_193_heshe__1
194_weallincl,no,marinawa_194_weallincl__1
196_you2pl,mi:,marinawa_196_you2pl__1
197_they,natiɸi,marinawa_197_they__1
198_some,ɸɨsti,marinawa_198_some__1
202_few,itʃapa baiʂta,marinawa_202_few__1
203_all,natiβi,marinawa_203_all__1
205_bunch,kaʂkɨ,marinawa_205_bunch__1
208_southernamericanbushmaster,kabɨʂɨ,marinawa_208_southernamericanbushmaster__1
209_lizard,paba,marinawa_209_lizard__1
210_yellowfootedtortoise,ʂawɨ,marinawa_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,dɨʂo,marinawa_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,dɨʂoa,marinawa_212_amazonriverturtle__1
213_anacondas,ʂɨkɨɾo,marinawa_213_anacondas__1
214_commonlancehead,ʃado,marinawa_214_commonlancehead__1
215_frog,pɨpɨʂikʰa,marinawa_215_frog__1
215_frog,pɨʂko,marinawa_215_frog__2
216_iguana,ʂɨkɨ,marinawa_216_iguana__1
218_here,nondedo,marinawa_218_here__1
219_there,ʊdʊ,marinawa_219_there__1
220_before,ipodi,marinawa_220_before__1
221_after,tʃipo,marinawa_221_after__1
222_now,datjãː,marinawa_222_now__1
223_machete,dopɨ,marinawa_223_machete__1
224_hammock,ʂɨwa,marinawa_224_hammock__1
225_pipe,kaʃimʊ,marinawa_225_pipe__1
226_canoe,ʂaʂo,marinawa_226_canoe__1
227_rowing,ɸiti,marinawa_227_rowing__1
228_basket,ʃiβati,marinawa_228_basket__1
229_rope,ɾɨsɸi,marinawa_229_rope__1
230_plate,kɨtʃa,marinawa_230_plate__1
231_table,mesa,marinawa_231_table__1
232_bed,ɾakati,marinawa_232_bed__1
233_strainer,ɸiʂkui,marinawa_233_strainer__1
234_fan,pajati,marinawa_234_fan__1
235_walk,ɸajn kaj,marinawa_235_walk__1
236_cook,pitʃai,marinawa_236_cook__1
237_fish,ʃimaɸi kai,marinawa_237_fish__1
238_dance,budui,marinawa_238_dance__1
239_sing,ɸanajki,marinawa_239_sing__1
241_eat,piʔi,marinawa_241_eat__1
242_drink,ajaj,marinawa_242_drink__1
243_urinate,isõĩ,marinawa_243_urinate__1
244_defecate,pui,marinawa_244_defecate__1
245_boil,kuβĩ,marinawa_245_boil__1
246_breathe,ʂakainki,marinawa_246_breathe__1
247_work,jodoj,marinawa_247_work__1
