param_id,form,audio
1_agriculturalfield,mɘŋmin,shiwilu_1_agriculturalfield__1
2_abandonedagriculturalfield,lusʊ,shiwilu_2_abandonedagriculturalfield__1
3_russetbackedoropendola,kamasutɘk̚,shiwilu_3_russetbackedoropendola__1
3_russetbackedoropendola,kukʊʔ,shiwilu_3_russetbackedoropendola__2
3_russetbackedoropendola,sɘʎʊʔ,shiwilu_3_russetbackedoropendola__3
4_scarletmacaw,aitək̚,shiwilu_4_scarletmacaw__1
5x1_bigwhitethroatedtoucan,ð̞uwiŋ,shiwilu_5x1_bigwhitethroatedtoucan__1
5x2_littlewhitethroatedtoucan,nɘɾkandək̚,shiwilu_5x2_littlewhitethroatedtoucan__1
6_spixsguan,tʃunsɘɾ,shiwilu_6_spixsguan__1
7_yellowcrownedparrot,tʃindʒen,shiwilu_7_yellowcrownedparrot__1
8_bluewingedparrotlet,ʃupi,shiwilu_8_bluewingedparrotlet__1
9_ringedkingfisher,sasaʔ,shiwilu_9_ringedkingfisher__1
10_greatkiskadee,ʃimbiʎikɘɾ,shiwilu_10_greatkiskadee__1
10_greatkiskadee,tʃiʔtʃiʔ,shiwilu_10_greatkiskadee__2
11_head,mʊtoʔ,shiwilu_11_head__1
12_tooth,latɘk̚,shiwilu_12_tooth__1
13_hand,itɘkla,shiwilu_13_hand__1
14_face,lað̞a,shiwilu_14_face__1
15_eye,lað̞a,shiwilu_15_eye__1
16_nose,nɘtʃɘk,shiwilu_16_nose__1
17_mouth,laʔlaʔ,shiwilu_17_mouth__1
18_foot,landɘk̚,shiwilu_18_foot__1
19_neck,uŋgɘɾᵊ,shiwilu_19_neck__1
20_ear,wiʔuk̚,shiwilu_20_ear__1
21_shoulder,pipeɾ,shiwilu_21_shoulder__1
22_arm,tambaʔ,shiwilu_22_arm__1
23_chest,tʃiʔtɘk̚,shiwilu_23_chest__1
24_belly,mɘɾˀpi,shiwilu_24_belly__1
24_belly,ð̞uʔ,shiwilu_24_belly__2
25_leg,tula,shiwilu_25_leg__1
26_penis,mutuʔla,shiwilu_26_penis__1
27_vagina,ʃiʔʃiʔla,shiwilu_27_vagina__1
28_buttock,tɘkʎiʔ,shiwilu_28_buttock__1
29_hair,ɘndʒɘk̚,shiwilu_29_hair__1
30_finger,ðamɘʎa itɘkla,shiwilu_30_finger__1
31_toe,ðamɘʎa landək̚,shiwilu_31_toe__1
32_back,pitɘk̚,shiwilu_32_back__1
33_knee,tuʔtuʔpi,shiwilu_33_knee__1
34_eyebrow,wasɘɾ,shiwilu_34_eyebrow__1
35_breast,muðin,shiwilu_35_breast__1
36_heart,ð̞inlupi,shiwilu_36_heart__1
37_liver,kaŋgaŋ,shiwilu_37_liver__1
38_intestines,ð̞uʎin,shiwilu_38_intestines__1
39_tongue,ɲinɘkla,shiwilu_39_tongue__1
40_urine,ĩjaʔðɘk̚,shiwilu_40_urine__1
41_excrement,tʃitʃi,shiwilu_41_excrement__1
42_blood,uklaðək̚,shiwilu_42_blood__1
43_nail,tuʔtək̚la,shiwilu_43_nail__1
44_bellybutton,mʊʔmʊʔ,shiwilu_44_bellybutton__1
45_saliva,ðinluʔð̞ɘk̚,shiwilu_45_saliva__1
46_ankle,kiʔjupila,shiwilu_46_ankle__1
47_earring,asuŋuk̚,shiwilu_47_earring__1
49_menstraditionalrobe,kalandək,shiwilu_49_menstraditionalrobe__1
50_necklace,miːðu,shiwilu_50_necklace__1
51_armoredcatfish,walatɘk,shiwilu_51_armoredcatfish__1
52_electriceel,matukuɲɪ,shiwilu_52_electriceel__1
52_electriceel,kuɲilu,shiwilu_52_electriceel__2
53_stingray,miðukɘɾᵊ,shiwilu_53_stingray__1
54_pirarucu,uŋmaʔ,shiwilu_54_pirarucu__1
55_prochilodontidfish,waŋgetʃɘk,shiwilu_55_prochilodontidfish__1
56_silvermylossoma,tᵊɾɘk,shiwilu_56_silvermylossoma__1
57_piranha,ðunaŋ,shiwilu_57_piranha__1
58_catfishpseudoplatystomafasciatum,ðaʔwansɘɾᵊ,shiwilu_58_catfishpseudoplatystomafasciatum__1
59_catfishcallichthyscallichthys,kuʔkuʔtɘk̚,shiwilu_59_catfishcallichthyscallichthys__1
59_catfishcallichthyscallichthys,ikɘɾʎala,shiwilu_59_catfishcallichthyscallichthys__2
60_catfishzungarozungaro,ðawansɘɾ,shiwilu_60_catfishzungarozungaro__1
61_cichlidsfish,aðu,shiwilu_61_cichlidsfish__1
62_wildbanana,ijunamɘk̚,shiwilu_62_wildbanana__1
63_wildgarlic,sawamba,shiwilu_63_wildgarlic__1
64_cushcushyam,mamaʔ,shiwilu_64_cushcushyam__1
65_sachainchi,mituʔlɘmbi,shiwilu_65_sachainchi__1
66_peanut,lɘmbipɘŋ,shiwilu_66_peanut__1
67_manioc,kɘɾˀ,shiwilu_67_manioc__1
68_piripiri,muʔsanaʔ,shiwilu_68_piripiri__1
69_cacaotree,lawapi,shiwilu_69_cacaotree__1
70_mocambotree,makɘɾᵊ,shiwilu_70_mocambotree__1
71_chestnut,tambaʔpi,shiwilu_71_chestnut__1
72_cashew,pawa,shiwilu_72_cashew__1
73_culantro,supuʔpəkka,shiwilu_73_culantro__1
74_tobacco,pindeɾ,shiwilu_74_tobacco__1
75_peachpalm,uʔðapi,shiwilu_75_peachpalm__1
76_aguaje,tʃipɘɾᵊ,shiwilu_76_aguaje__1
