ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
amahuaca-1_agriculturalfield-1,,amahuaca,1_agriculturalfield,waːiʔ,waːiʔ,w aː i ʔ,,,,,^ w aː i ʔ $,default
amahuaca-2_abandonedagriculturalfield-1,,amahuaca,2_abandonedagriculturalfield,maːɨʔ,maːɨʔ,m aː ɨ ʔ,,,,,^ m aː ɨ ʔ $,default
amahuaca-3_russetbackedoropendola-1,,amahuaca,3_russetbackedoropendola,iskoʔ,iskoʔ,i s k o ʔ,,,,,^ i s k o ʔ $,default
amahuaca-3_russetbackedoropendola-2,,amahuaca,3_russetbackedoropendola,tʃandaʔ,tʃandaʔ,tʃ a n d a ʔ,,,,,^ tʃ a n d a ʔ $,default
amahuaca-4_scarletmacaw-1,,amahuaca,4_scarletmacaw,çãː,çãː,ç ãː,,,,,^ ç ãː $,default
amahuaca-5_whitethroatedtoucan-1,,amahuaca,5_whitethroatedtoucan,çukɨ,çukɨ,ç u k ɨ,,,,,^ ç u k ɨ $,default
amahuaca-6_spixsguan-1,,amahuaca,6_spixsguan,kɨβʊ,kɨβʊ,k ɨ β ʊ,,,,,^ k ɨ β ʊ $,default
amahuaca-7_yellowcrownedparrot-1,,amahuaca,7_yellowcrownedparrot,waː,waː,w aː,,,,,^ w aː $,default
amahuaca-8_bluewingedparrotlet-1,,amahuaca,8_bluewingedparrotlet,pitsoʔ,pitsoʔ,p i ts o ʔ,,,,,^ p i ts o ʔ $,default
amahuaca-9_ringedkingfisher-1,,amahuaca,9_ringedkingfisher,hɨndɨ tʃaça̰,hɨndɨ tʃaça̰,h ɨ n d ɨ + tʃ a ç a̰,,,,,^ h ɨ n d ɨ + tʃ a ç a̰ $,default
amahuaca-11_head-1,,amahuaca,11_head,mapo̰,mapo̰,m a p o̰,,,,,^ m a p o̰ $,default
amahuaca-12_tooth-1,,amahuaca,12_tooth,çɨtaʔ,çɨtaʔ,ç ɨ t a ʔ,,,,,^ ç ɨ t a ʔ $,default
