param_id,form,audio
194_weallincl,kampuˈwaʔ,shawi_194_weallincl__1
195_weallexcl,kampuwaʔ,shawi_195_weallexcl__1
196_you2pl,kampitaʔ,shawi_196_you2pl__1
197_they,inaβita,shawi_197_they__1
198_some,puʔpijan,shawi_198_some__1
199_several,naʔkʊn,shawi_199_several__1
200_many,naʔkʊn,shawi_200_many__1
201_none,kumaʔtɾandaʔ,shawi_201_none__1
202_few,kunaʔkun,shawi_202_few__1
203_all,jaihpi,shawi_203_all__1
204_half,pupjan,shawi_204_half__1
205_bunch,puʔpija,shawi_205_bunch__1
205_bunch,aʔnejmiɾaɾa,shawi_205_bunch__2
205_bunch,pasɯ,shawi_205_bunch__3
206_pair,aʔnaɾusaʔ,shawi_206_pair__1
207_both,jaʔiβi,shawi_207_both__1
208_southernamericanbushmaster,naʔʃi,shawi_208_southernamericanbushmaster__1
209_lizard,taja,shawi_209_lizard__1
210_yellowfootedtortoise,majʊ,shawi_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,kunʃiʃte,shawi_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,itaʔ,shawi_212_amazonriverturtle__1
213_anacondas,kuʔpiwan,shawi_213_anacondas__1
214_commonlancehead,tajʊwan,shawi_214_commonlancehead__1
215_frog,tʊɾʊɾʊ,shawi_215_frog__1
216_iguana,pɨwaɾaʔ,shawi_216_iguana__1
218_here,isɨkɨ,shawi_218_here__1
219_there,pasɨkɨ,shawi_219_there__1
220_before,iɾahkaʔ,shawi_220_before__1
221_after,inapikeɾan,shawi_221_after__1
222_now,içpɨɾa,shawi_222_now__1
223_machete,sawɨni,shawi_223_machete__1
224_hammock,taʔnaʔ,shawi_224_hammock__1
225_pipe,kaʔʃimpu,shawi_225_pipe__1
226_canoe,nũ:,shawi_226_canoe__1
227_rowing,nʊʔsʊɾateʔ,shawi_227_rowing__1
228_basket,nantuwi,shawi_228_basket__1
229_rope,nʊni,shawi_229_rope__1
230_plate,sɘnan,shawi_230_plate__1
231_table,akutenan,shawi_231_table__1
232_bed,pɨtsaɾa,shawi_232_bed__1
233_strainer,panʃatɨʔ,shawi_233_strainer__1
234_fan,aʔwɨnan,shawi_234_fan__1
235_walk,iɾateɾesɯ,shawi_235_walk__1
236_cook,aʔkutɨɾɨsɯ,shawi_236_cook__1
237_fish,samimanɘɾu,shawi_237_fish__1
238_dance,nansantʃiɾɨsʊ,shawi_238_dance__1
239_sing,ajaɾɨsɯʔ,shawi_239_sing__1
240_tellstories,ʃaʔwitʃima iɾakaw,shawi_240_tellstories__1
241_eat,kʊʃateɾesuʔ,shawi_241_eat__1
242_drink,ʔuʔuɾɨsɯ,shawi_242_drink__1
243_urinate,ijaɾɨsɯ,shawi_243_urinate__1
244_defecate,tʃiʔtʃiɾɨsʊ,shawi_244_defecate__1
245_boil,awajɾɨsɯʔ,shawi_245_boil__1
246_breathe,iβaŋuʔkujɾɨsʊ,shawi_246_breathe__1
247_work,sahkatɘɾɘsʊ,shawi_247_work__1
