param_id,form,audio
1_agriculturalfield,naɨ,
2_abandonedagriculturalfield,maɨ,
3_russetbackedoropendola,tɾana,
4_scarletmacaw,kaĩː,kakataibosinchiroca_4_scarletmacaw__1
5_whitethroatedtoucan,ʐugɨ,
6_spixsguan,kwɨu,
7_yellowcrownedparrot,oː,
8_bluewingedparrotlet,tʃugɨ,
9_ringedkingfisher,t͡saɾaʐ,
11_head,mapuɾu,
12_tooth,ʐɨta,
13_hand,mɨgɨn,
14_face,βɨmana,
15_eye,βɨɾu,
16_nose,ɾigin,
17_mouth,kwɨpa,
18_foot,taɨ,
19_neck,tɨʐa,
20_ear,paβi,
21_shoulder,pɨɲa,
22_arm,pɨɲa,
23_chest,iga,
24_belly,pugu,
25_leg,kizi,
26_penis,iɲu,
27_vagina,t͡sipi,
28_buttock,t͡siʐu,
29_hair,uː,
30_finger,mɨgɨn,
31_toe,taɨ,
32_back,kaʐu,
33_knee,wauʐo,
34_eyebrow,wɨʐni,
35_breast,ʐuña,
36_heart,nui̯tu,
37_liver,tagwa,
38_intestines,manapuʐa,
39_tongue,ana,
40_urine,izunti,
41_excrement,puj,
42_blood,ikmi,
43_nail,unzɨt,
44_bellybutton,nitu βɨɾu,
45_saliva,kuɲu,
46_ankle,tajɾaɾa,kakataibosinchiroca_46_ankle__1
48_feathercrown,mai̯ti,kakataibosinchiroca_48_feathercrown__1
49_menstraditionalrobe,taɾi,kakataibosinchiroca_49_menstraditionalrobe__1
50_necklace,a tiɲuɣɨ,kakataibosinchiroca_50_necklace__1
51_armoredcatfish,ʔipu,kakataibosinchiroca_51_armoredcatfish__1
52_electriceel,kunjo,kakataibosinchiroca_52_electriceel__1
53_stingray,ii,kakataibosinchiroca_53_stingray__1
54_pirarucu,oːkakɨ,kakataibosinchiroca_54_pirarucu__1
55_prochilodontidfish,sasa,kakataibosinchiroca_55_prochilodontidfish__1
56_silvermylossoma,patʃa,kakataibosinchiroca_56_silvermylossoma__1
57_piranha,magɨ,kakataibosinchiroca_57_piranha__1
58_catfishpseudoplatystomafasciatum,wai,kakataibosinchiroca_58_catfishpseudoplatystomafasciatum__1
59_catfishcallichthyscallichthys,tũnũ,kakataibosinchiroca_59_catfishcallichthyscallichthys__1
60_catfishzungarozungaro,ogagɨ,kakataibosinchiroca_60_catfishzungarozungaro__1
61_cichlidsfish,mai,kakataibosinchiroca_61_cichlidsfish__1
62_wildbanana,ʔɨpɨ,kakataibosinchiroca_62_wildbanana__1
63_wildgarlic,waɖ̚,kakataibosinchiroca_63_wildgarlic__1
64_cushcushyam,pua,kakataibosinchiroca_64_cushcushyam__1
66_peanut,tama,kakataibosinchiroca_66_peanut__1
67_manioc,asa,kakataibosinchiroca_67_manioc__1
68_piripiri,waztɨ,kakataibosinchiroca_68_piripiri__1
69_cacaotree,nũga,kakataibosinchiroca_69_cacaotree__1
73_culantro,kulantɾo,kakataibosinchiroca_73_culantro__1
74_tobacco,ɾumɨ,kakataibosinchiroca_74_tobacco__1
75_peachpalm,wani,kakataibosinchiroca_75_peachpalm__1
76_aguaje,βinuː,kakataibosinchiroca_76_aguaje__1
77_patawa,iza,kakataibosinchiroca_77_patawa__1
78_coconut,koko,kakataibosinchiroca_78_coconut__1
79_cocona,pupu,kakataibosinchiroca_79_cocona__1
80_taro,pituka,kakataibosinchiroca_80_taro__1
81_stranglerfig,kumpa,kakataibosinchiroca_81_stranglerfig__1
82_camucamu,ɲu βimi,kakataibosinchiroca_82_camucamu__1
83_giantceibatree,ʐunʊ,kakataibosinchiroca_83_giantceibatree__1
84_cedar,kuʐa,kakataibosinchiroca_84_cedar__1
85_mahogany,ʔinui,kakataibosinchiroca_85_mahogany__1
86_annatto,maʐɨ,kakataibosinchiroca_86_annatto__1
87_huito,nani,kakataibosinchiroca_87_huito__1
88_lepidocaryumtenue,ʐɨβĩː,kakataibosinchiroca_88_lepidocaryumtenue__1
89_soapapple,itʃiβi,kakataibosinchiroca_89_soapapple__1
91_hotpepper,zia,kakataibosinchiroca_91_hotpepper__1
92_wayruru,ɲɨɾɣɨ,kakataibosinchiroca_92_wayruru__1
93_maniocdrink,asa natsagɨ,kakataibosinchiroca_93_maniocdrink__1
94_plantaindrink,ɲu ɖʐɨɣaɣɨ,kakataibosinchiroca_94_plantaindrink__1
95_fishbasedfood,ɲu kogɨ,kakataibosinchiroca_95_fishbasedfood__1
96_arrow,pia,kakataibosinchiroca_96_arrow__1
97_bow,kanti,kakataibosinchiroca_97_bow__1
98_harpoon,ɲuagɨ,kakataibosinchiroca_98_harpoon__1
99_fishtrap,ɲuna ɾuŋgɨ,kakataibosinchiroca_99_fishtrap__1
101_temporaryshelter,mazpu,kakataibosinchiroca_101_temporaryshelter__1
102_blowgun,ɲu putagɨ,kakataibosinchiroca_102_blowgun__1
103_shotgun,tuati,kakataibosinchiroca_103_shotgun__1
104_fishinghook,migiti,kakataibosinchiroca_104_fishinghook__1
106_fishpoisonshrub,maɾagɨ,kakataibosinchiroca_106_fishpoisonshrub__1
107_chaman,ɾoː naŋgɨ,kakataibosinchiroca_107_chaman__1
108_healer,ɲu ʔunaŋgɨ,kakataibosinchiroca_108_healer__1
109_song,βʷɨwati,kakataibosinchiroca_109_song__1
110_design,kwɨnɨ,kakataibosinchiroca_110_design__1
111_perforation,kiːni,kakataibosinchiroca_111_perforation__1
112_ayahuasca,nizi,kakataibosinchiroca_112_ayahuasca__1
113_angelstears,kana tʃiaɾi,kakataibosinchiroca_113_angelstears__1
115_berrybugs,ɨspu,kakataibosinchiroca_115_berrybugs__1
116_southamericanpalmweevillarva,tanu,kakataibosinchiroca_116_southamericanpalmweevillarva__1
117_louse,iːa,kakataibosinchiroca_117_louse__1
118_wasp,bina,kakataibosinchiroca_118_wasp__1
119_bulletant,kutiɲaˈmʊ,kakataibosinchiroca_119_bulletant__1
120_dragonfly,zapɨː,kakataibosinchiroca_120_dragonfly__1
121_butterfly,pɨmpɨɾu,kakataibosinchiroca_121_butterfly__1
122_mosquito,βiː,kakataibosinchiroca_122_mosquito__1
123_leafcutterant,ʔunaː,kakataibosinchiroca_123_leafcutterant__1
124_spider,tʃunoguɾu,kakataibosinchiroca_124_spider__1
125_father,ʔɨ̃ː pa,kakataibosinchiroca_125_father__1
125_father,papa,kakataibosinchiroca_125_father__2
127_brotherofman,ʐugɨ,kakataibosinchiroca_127_brotherofman__1
127_brotherofman,uːtʃi,kakataibosinchiroca_127_brotherofman__2
128_manssister,ʐugɨ ʐanu,kakataibosinchiroca_128_manssister__1
129_womansbrother,ʔɨ utʃi,kakataibosinchiroca_129_womansbrother__1
130_womanssister,tʃutʃu,kakataibosinchiroca_130_womanssister__1
130_womanssister,ʔɨ ʔanaga,kakataibosinchiroca_130_womanssister__2
131_sonofman,ʔɨ̃ː βʷɨtʃigɨ,kakataibosinchiroca_131_sonofman__1
132_sonofwoman,ʔɨ̃ː tua nugugɨnɨ,kakataibosinchiroca_132_sonofwoman__1
133_daughterofman,ʔɨ̃ː βʷɨtʃigɨ ʐanu,kakataibosinchiroca_133_daughterofman__1
134_daughterofwoman,ʔɨ̃ː tua ʐanu,kakataibosinchiroca_134_daughterofwoman__1
135_river,waga,kakataibosinchiroca_135_river__1
136_lagoon,iaː,kakataibosinchiroca_136_lagoon__1
137_sun,βaɾi,kakataibosinchiroca_137_sun__1
138_moon,uʐɨ,kakataibosinchiroca_138_moon__1
139_rain,uat,kakataibosinchiroca_139_rain__1
140_cloud,kũĩŋ,kakataibosinchiroca_140_cloud__1
