param_id,form,audio
91_hotpepper,utʃʊ,pastazakichwa_91_hotpepper__1
92_wayruru,wajɾuɾo,pastazakichwa_92_wayruru__1
93_maniocdrink,asua,pastazakichwa_93_maniocdrink__1
94_plantaindrink,tʃapu,pastazakichwa_94_plantaindrink__1
95_fishbasedfood,majto,pastazakichwa_95_fishbasedfood__1
96_arrow,fletʃa,pastazakichwa_96_arrow__1
98_harpoon,aɾpʊŋ,pastazakichwa_98_harpoon__1
99_fishtrap,tapaxe,pastazakichwa_99_fishtrap__1
100_spear,lansa,pastazakichwa_100_spear__1
101_temporaryshelter,tambo,pastazakichwa_101_temporaryshelter__1
102_blowgun,pukxuna,pastazakichwa_102_blowgun__1
103_shotgun,iʎapa,pastazakichwa_103_shotgun__1
104_fishinghook,andzilʊ,pastazakichwa_104_fishinghook__1
105_fishpoisonvine,waɾwaskʊ,pastazakichwa_105_fishpoisonvine__1
106_fishpoisonshrub,waka,pastazakichwa_106_fishpoisonshrub__1
109_song,takina,pastazakichwa_109_song__1
109_song,kantana,pastazakichwa_109_song__2
111_perforation,uktuna,pastazakichwa_111_perforation__1
112_ayahuasca,ajawaska,pastazakichwa_112_ayahuasca__1
113_angelstears,tʊe,pastazakichwa_113_angelstears__1
115_berrybugs,isaŋgo,pastazakichwa_115_berrybugs__1
116_southamericanpalmweevillarva,tsuɾi,pastazakichwa_116_southamericanpalmweevillarva__1
117_louse,usa,pastazakichwa_117_louse__1
118_wasp,awispa,pastazakichwa_118_wasp__1
119_bulletant,isula,pastazakichwa_119_bulletant__1
120_dragonfly,tʃinʃilexo,pastazakichwa_120_dragonfly__1
121_butterfly,maɾiposa,pastazakichwa_121_butterfly__1
122_mosquito,saŋkuɾo,pastazakichwa_122_mosquito__1
122_mosquito,tʃuspi,pastazakichwa_122_mosquito__2
123_leafcutterant,kuɾwinsɪ,pastazakichwa_123_leafcutterant__1
125_father,jaja,pastazakichwa_125_father__1
126_mother,mama,pastazakichwa_126_mother__1
127_brotherofman,wawki,pastazakichwa_127_brotherofman__1
128_manssister,pani,pastazakichwa_128_manssister__1
129_womansbrother,tuɾi,pastazakichwa_129_womansbrother__1
130_womanssister,ɲaɲa,pastazakichwa_130_womanssister__1
131_sonofman,wawa,pastazakichwa_131_sonofman__1
132_sonofwoman,wawa,pastazakichwa_132_sonofwoman__1
133_daughterofman,waɾmi wawa,pastazakichwa_133_daughterofman__1
134_daughterofwoman,waɾmi wawa,pastazakichwa_134_daughterofwoman__1
135_river,jaku,pastazakichwa_135_river__1
136_lagoon,qotʃa,pastazakichwa_136_lagoon__1
137_sun,indi,pastazakichwa_137_sun__1
138_moon,kiʎa,pastazakichwa_138_moon__1
139_rain,tamja,pastazakichwa_139_rain__1
140_cloud,pujo,pastazakichwa_140_cloud__1
141_mountain,satʃa,pastazakichwa_141_mountain__1
141_mountain,uɾko,pastazakichwa_141_mountain__2
143_thunder,rajo,pastazakichwa_143_thunder__1
144_rock,ɾumi,pastazakichwa_144_rock__1
145_leaf,paŋga,pastazakichwa_145_leaf__1
146_fire,nina,pastazakichwa_146_fire__1
147_water,jaku,pastazakichwa_147_water__1
149_soilearth,aʎpa,pastazakichwa_149_soilearth__1
150_tapir,wagɾa,pastazakichwa_150_tapir__1
150_tapir,satʃawagɾa,pastazakichwa_150_tapir__2
151_agouti,puntʃana,pastazakichwa_151_agouti__1
152_lowlandpaca,pikuɾʊ,pastazakichwa_152_lowlandpaca__1
153_whitelippedpeccary,waŋgana,pastazakichwa_153_whitelippedpeccary__1
154_capybara,kapiwaɾa,pastazakichwa_154_capybara__1
155_jaguar,puma,pastazakichwa_155_jaguar__1
156_spidermonkey,makisapa,pastazakichwa_156_spidermonkey__1
158_redhowlercotomono,koto,pastazakichwa_158_redhowlercotomono__1
159_southamericancoati,atʃuni,pastazakichwa_159_southamericancoati__1
160_nancymasnightmonkey,muhmuki,pastazakichwa_160_nancymasnightmonkey__1
161_squirrelmonkeyfrailecillo,baɾisa,pastazakichwa_161_squirrelmonkeyfrailecillo__1
162_squirrelmonkeymartin,baɾisa,pastazakichwa_162_squirrelmonkeymartin__1
165_armadillo,kaɾatʃupa,pastazakichwa_165_armadillo__1
166_anteater,kutʃi piɾan,pastazakichwa_166_anteater__1
167_tamanduaanteater,ʃiwi,pastazakichwa_167_tamanduaanteater__1
168_woollymonkey,uʃiʎo,pastazakichwa_168_woollymonkey__1
170_fabric,ʎatʃapa,pastazakichwa_170_fabric__1
173_dye,tʃʲitʃuna,pastazakichwa_173_dye__1
175_house,wasi,pastazakichwa_175_house__1
176_quena,kena,pastazakichwa_176_quena__1
177_drum,tamboɾ,pastazakichwa_177_drum__1
179_one,ʃuk̚,pastazakichwa_179_one__1
180_two,iʃkaɪ,pastazakichwa_180_two__1
181_three,kimsa,pastazakichwa_181_three__1
182_four,tʃusɣo,pastazakichwa_182_four__1
183_five,pitʃka,pastazakichwa_183_five__1
186_countryfellow,ajʎu,pastazakichwa_186_countryfellow__1
187_foreign,uɾajɾuna,pastazakichwa_187_foreign__1
187_foreign,tʃikãɾuna,pastazakichwa_187_foreign__2
187_foreign,wiɾakutʃa,pastazakichwa_187_foreign__3
188_language,ʃimɪ,pastazakichwa_188_language__1
189_man,kaɾi,pastazakichwa_189_man__1
190_woman,waɾmi,pastazakichwa_190_woman__1
191_i,ɲuka,pastazakichwa_191_i__1
192_you2sg,kaŋguna,pastazakichwa_192_you2sg__1
193x1_he,paj,pastazakichwa_193x1_he__1
193x2_she,paj,pastazakichwa_193x2_she__1
194_weallincl,ɲukandʒikuna,pastazakichwa_194_weallincl__1
195_weallexcl,ɲukandʒi,pastazakichwa_195_weallexcl__1
196_you2pl,kan,pastazakichwa_196_you2pl__1
197x1_theymasc,pajɣuna,pastazakichwa_197x1_theymasc__1
197x2_theyfem,pajɣuna,pastazakichwa_197x2_theyfem__1
200_many,aʃka,pastazakichwa_200_many__1
201_none,nima,pastazakichwa_201_none__1
202_few,iʃiʎaɾuna,pastazakichwa_202_few__1
203_all,tukuj,pastazakichwa_203_all__1
204_half,tʃawpi,pastazakichwa_204_half__1
205_bunch,tʃupiti,pastazakichwa_205_bunch__1
207_both,iʃkandi,pastazakichwa_207_both__1
208_southernamericanbushmaster,ʃuʃupɪ,pastazakichwa_208_southernamericanbushmaster__1
209_lizard,apamama,pastazakichwa_209_lizard__1
210_yellowfootedtortoise,mutilo,pastazakichwa_210_yellowfootedtortoise__1
210_yellowfootedtortoise,sawata,pastazakichwa_210_yellowfootedtortoise__2
211_yellowspottedamazonriverturtle,taɾikaja,pastazakichwa_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,tʃaɾapa,pastazakichwa_212_amazonriverturtle__1
213_anacondas,amaɾũŋ,pastazakichwa_213_anacondas__1
215_frog,sapo,pastazakichwa_215_frog__1
216_iguana,ajambi,pastazakichwa_216_iguana__1
218_here,kajbi,pastazakichwa_218_here__1
219_there,tʃajbi,pastazakichwa_219_there__1
220_before,ɲawpa,pastazakichwa_220_before__1
221_after,tʃiwaʃaj,pastazakichwa_221_after__1
222_now,kunaŋ,pastazakichwa_222_now__1
223_machete,matʃete,pastazakichwa_223_machete__1
223_machete,sawlis,pastazakichwa_223_machete__2
224_hammock,amaka,pastazakichwa_224_hammock__1
225_pipe,pipa,pastazakichwa_225_pipe__1
226_canoe,kanʊwa,pastazakichwa_226_canoe__1
227_rowing,ʐemo,pastazakichwa_227_rowing__1
229_rope,waska,pastazakichwa_229_rope__1
230_plate,plato,pastazakichwa_230_plate__1
231_table,mesa,pastazakichwa_231_table__1
232_bed,puɲuna,pastazakichwa_232_bed__1
233_strainer,ʃuʃuna,pastazakichwa_233_strainer__1
234_fan,waɪɾatʃina,pastazakichwa_234_fan__1
235_walk,puɾina,pastazakichwa_235_walk__1
236_cook,januna,pastazakichwa_236_cook__1
237_fish,andziluna,pastazakichwa_237_fish__1
237_fish,redjana,pastazakichwa_237_fish__2
237_fish,ambigɾina,pastazakichwa_237_fish__3
240_tellstories,kwindana,pastazakichwa_240_tellstories__1
241_eat,mikuna,pastazakichwa_241_eat__1
242_drink,kupina,pastazakichwa_242_drink__1
243_urinate,iʃpanɐ,pastazakichwa_243_urinate__1
244_defecate,ismana,pastazakichwa_244_defecate__1
245_boil,timbuna,pastazakichwa_245_boil__1
246_breathe,samana,pastazakichwa_246_breathe__1
247_work,taɾawana,pastazakichwa_247_work__1
