param_id,form,audio
120_dragonfly,ʊɨkɨtsɨɾɨ,sharanahua_120_dragonfly__1
121_butterfly,awahʷuda,sharanahua_121_butterfly__1
122_mosquito,ɸĩː,sharanahua_122_mosquito__1
123_leafcutterant,kʊɾʊjsis,sharanahua_123_leafcutterant__1
124_spider,ʃidadiɸʊ,sharanahua_124_spider__1
125_father,ɨpa,sharanahua_125_father__1
126_mother,ɨwa,sharanahua_126_mother__1
127_brotherofman,ɨʂto,sharanahua_127_brotherofman__1
128_manssister,tʃiko,sharanahua_128_manssister__1
129_womansbrother,ɨʂto,sharanahua_129_womansbrother__1
130_womanssister,tʃiko,sharanahua_130_womanssister__1
131_sonofman,ɸʷakɨ dogohɨnɨ,sharanahua_131_sonofman__1
131x1_son,ɸʷakɨ,sharanahua_131x1_son__1
132_sonofwoman,ɸʷakɨ dogohɨnɨ,sharanahua_132_sonofwoman__1
133_daughterofman,ɸʷakɨ ãj̃ɸʊ,sharanahua_133_daughterofman__1
134_daughterofwoman,ɸʷakɨ ãj̃ɸʊ,sharanahua_134_daughterofwoman__1
135_river,ɨ̃ⁿdɨ̃,sharanahua_135_river__1
136_lagoon,ĩɲã,sharanahua_136_lagoon__1
137_sun,ɸaɾi,sharanahua_137_sun__1
138_moon,ʊʂɨ,sharanahua_138_moon__1
139_rain,uβi,sharanahua_139_rain__1
140_cloud,ɸʷɨ:,sharanahua_140_cloud__1
141_mountain,batʃi,sharanahua_141_mountain__1
142_lightning,kãda piʃiki,sharanahua_142_lightning__1
143_thunder,dajtɨɾɨikɪn,sharanahua_143_thunder__1
144_rock,tʊkɪɾɪ,sharanahua_144_rock__1
145_leaf,dipʷɨj,sharanahua_145_leaf__1
146_fire,kaʂɨj,sharanahua_146_fire__1
147_water,ɨdɨ,sharanahua_147_water__1
148_star,ɸiʃi,sharanahua_148_star__1
149_soilearth,bai,sharanahua_149_soilearth__1
150_tapir,awa,sharanahua_150_tapir__1
151_agouti,baɾi,sharanahua_151_agouti__1
152_lowlandpaca,ado,sharanahua_152_lowlandpaca__1
153_whitelippedpeccary,dʒawa,sharanahua_153_whitelippedpeccary__1
154_capybara,amɨ,sharanahua_154_capybara__1
155_jaguar,baʃaɾʊ̃n,sharanahua_155_jaguar__1
156_spidermonkey,isʊ̃,sharanahua_156_spidermonkey__1
158_redhowlercotomono,koto,sharanahua_158_redhowlercotomono__1
159_southamericancoati,ʃiʃi,sharanahua_159_southamericancoati__1
160_nancymasnightmonkey,ɾiɾʊ,sharanahua_160_nancymasnightmonkey__1
161_squirrelmonkeyfrailecillo,ɸʷasa,sharanahua_161_squirrelmonkeyfrailecillo__1
162_squirrelmonkeymartin,ɸʷasa,sharanahua_162_squirrelmonkeymartin__1
163_amazonriverdolphin,kuʃujka,sharanahua_163_amazonriverdolphin__1
164_sloth,nãĩ,sharanahua_164_sloth__1
165_armadillo,kaʃta,sharanahua_165_armadillo__1
166_anteater,ʂaɨ,sharanahua_166_anteater__1
167_tamanduaanteater,nãĩ,sharanahua_167_tamanduaanteater__1
168_woollymonkey,isokʊɾʊ,sharanahua_168_woollymonkey__1
169_whitefacedcapuchin,ʃipi,sharanahua_169_whitefacedcapuchin__1
170_fabric,pa:ndo,sharanahua_170_fabric__1
172_pitcher,kɨti,sharanahua_172_pitcher__1
173_dye,tĩntã,sharanahua_173_dye__1
174_tattoo,dandɨ,sharanahua_174_tattoo__1
175_house,pɨʂɨ,sharanahua_175_house__1
176_quena,ʂainti,sharanahua_176_quena__1
177_drum,tapuɾã,sharanahua_177_drum__1
179_one,ɸʷɨstɪ,sharanahua_179_one__1
180_two,ɾaɸʷɨ,sharanahua_180_two__1
181_three,ɾaɸɨnoβɨstɪ,sharanahua_181_three__1
182_four,ɾaɸʷɨnʊ ɾaɸʷɨɾi,sharanahua_182_four__1
183_five,bɨkɨɸʷɨstitɪ,sharanahua_183_five__1
186_countryfellow,kajɸu,sharanahua_186_countryfellow__1
187_foreign,ɨwin bisban,sharanahua_187_foreign__1
188_language,ʊdɪɣwɪnitsãj̃n,sharanahua_188_language__1
189_man,dokohɨdɨ,sharanahua_189_man__1
190_woman,aj̃ɸũ,sharanahua_190_woman__1
191_i,ɨ̃:,sharanahua_191_i__1
192_you2sg,mɪ̃:,sharanahua_192_you2sg__1
193_heshe,ʊwa,sharanahua_193_heshe__1
194_weallincl,nõ,sharanahua_194_weallincl__1
196_you2pl,batʊ̃,sharanahua_196_you2pl__1
197_they,ʊwa,sharanahua_197_they__1
198_some,ɸʷɨtsa,sharanahua_198_some__1
199_several,natiβi,sharanahua_199_several__1
200_many,itʃaᵐpa,sharanahua_200_many__1
201_none,ʝambaj,sharanahua_201_none__1
202_few,itʃa pamba,sharanahua_202_few__1
203_all,natiɸi,sharanahua_203_all__1
204_half,ʂatɨɾaɸɨ,sharanahua_204_half__1
205_bunch,itʃapaβɨsta,sharanahua_205_bunch__1
206_pair,ɾaɸɨ,sharanahua_206_pair__1
207_both,ɾaɸʷɨ,sharanahua_207_both__1
208_southernamericanbushmaster,kambuʃɨˀɨ,sharanahua_208_southernamericanbushmaster__1
209_lizard,ɸamba,sharanahua_209_lizard__1
210_yellowfootedtortoise,ʂaβʷɨ,sharanahua_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,dɨʂo,sharanahua_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,dɨʂõw̃ã,sharanahua_212_amazonriverturtle__1
213_anacondas,ɾʊ̃nʊ̃w̃ã,sharanahua_213_anacondas__1
214_commonlancehead,ʃadʊ,sharanahua_214_commonlancehead__1
215_frog,ɸʷɨʂko,sharanahua_215_frog__1
216_iguana,tɨtʃɨpanɪ,sharanahua_216_iguana__1
218_here,dɨdo,sharanahua_218_here__1
219_there,ʊdɪ,sharanahua_219_there__1
220_before,ibisɪ,sharanahua_220_before__1
221_after,tʃipo,sharanahua_221_after__1
222_now,datja,sharanahua_222_now__1
223_machete,dopɨn,sharanahua_223_machete__1
224_hammock,ʂʷɨwa,sharanahua_224_hammock__1
225_pipe,kaʃimʊ,sharanahua_225_pipe__1
226_canoe,ʂaʂʊ,sharanahua_226_canoe__1
227_rowing,ɹ̝emo,sharanahua_227_rowing__1
228_basket,ʃiwatɪ,sharanahua_228_basket__1
229_rope,ɾɨsβɪ,sharanahua_229_rope__1
230_plate,pɨɾato,sharanahua_230_plate__1
231_table,mesa,sharanahua_231_table__1
232_bed,kamã,sharanahua_232_bed__1
233_strainer,tʊatɪ,sharanahua_233_strainer__1
234_fan,pajatĩ,sharanahua_234_fan__1
235_walk,kaj,sharanahua_235_walk__1
236_cook,pitʃaj,sharanahua_236_cook__1
237_fish,ʃimaɸi,sharanahua_237_fish__1
238_dance,buduj,sharanahua_238_dance__1
239_sing,ɸʷanajki,sharanahua_239_sing__1
240_tellstories,dʒuβɪ,sharanahua_240_tellstories__1
241_eat,pi:,sharanahua_241_eat__1
242_drink,ajaj,sharanahua_242_drink__1
243_urinate,isʊɪ̃,sharanahua_243_urinate__1
244_defecate,pʊwi,sharanahua_244_defecate__1
245_boil,kuɸi,sharanahua_245_boil__1
246_breathe,ʂakɨjki,sharanahua_246_breathe__1
247_work,ɟunduj,sharanahua_247_work__1
