param_id,form,audio
138_moon,iba,matses_138_moon__2
139_rain,ue,matses_139_rain__1
140_cloud,abo,matses_140_cloud__1
142_lightning,bed̚,matses_142_lightning__1
142_lightning,bed̚kikid̚,matses_142_lightning__2
143_thunder,abo,matses_143_thunder__1
144_rock,kwɨnɔte,matses_144_rock__1
145_leaf,poɾo,matses_145_leaf__1
146_fire,kute,matses_146_fire__1
147_water,aʔte,matses_147_water__1
148_star,wis̺pa,matses_148_star__1
149_soilearth,niɾaj,matses_149_soilearth__1
150_tapir,wisu,matses_150_tapir__1
151_agouti,mɨkweʂte,matses_151_agouti__1
152_lowlandpaca,tambis̺,matses_152_lowlandpaca__1
153_whitelippedpeccary,ʃɨʔtɪ,matses_153_whitelippedpeccary__1
154_capybara,memupajd̚,matses_154_capybara__1
155_jaguar,bɨɾɪ,matses_155_jaguar__1
156_spidermonkey,tʃɨʃɨjd̚,matses_156_spidermonkey__1
158_redhowlercotomono,atʃu,matses_158_redhowlercotomono__1
159_southamericancoati,ʃiʃe,matses_159_southamericancoati__1
160_nancymasnightmonkey,diɾe,matses_160_nancymasnightmonkey__1
161_squirrelmonkeyfrailecillo,tʃaŋka,matses_161_squirrelmonkeyfrailecillo__1
163_amazonriverdolphin,tʃiʃkaŋ,matses_163_amazonriverdolphin__1
164_sloth,ʃujntɪ,matses_164_sloth__1
165_armadillo,tʃaweʂ,matses_165_armadillo__1
166_anteater,tʃipud̚,matses_166_anteater__1
167_tamanduaanteater,bɨwi,matses_167_tamanduaanteater__1
168_woollymonkey,poʃto,matses_168_woollymonkey__1
170_fabric,daʃkute,matses_170_fabric__1
172_pitcher,ɨʔʂɨno,matses_172_pitcher__1
174_tattoo,tansʲjajd̚,matses_174_tattoo__1
175_house,ʂobo,matses_175_house__1
176_quena,ʃõŋkate,matses_176_quena__1
177_drum,tenteŋkate,matses_177_drum__1
178_manguare,ten teŋkate,matses_178_manguare__1
179_one,aβ̞entsɨ,matses_179_one__1
180_two,daɨʔ,matses_180_two__1
181_three,abɨntsɨ tʃoe,matses_181_three__1
182_four,daɨd̚ daɨd̚,matses_182_four__1
183_five,mɨɾante auʔ abentsɨtek̚,matses_183_five__1
185_several,ⁿdəpjaʃõŋ,matses_185_several__1
186_countryfellow,matses,matses_186_countryfellow__1
187_foreign,tʃotaʔ,matses_187_foreign__1
188_language,õŋkɪte,matses_188_language__1
189_man,daɾa,matses_189_man__1
190_woman,tʃiɾo,matses_190_woman__1
191_i,ubi,matses_191_i__1
192_you2sg,mɪbi,matses_192_you2sg__1
193_heshe,habi,matses_193_heshe__1
195_weallexcl,noki,matses_195_weallexcl__1
196_you2pl,mɪbi,matses_196_you2pl__1
197_they,hajɾə,matses_197_they__1
198_some,aβentse aβentse,matses_198_some__1
200_many,dəpɨd,matses_200_many__1
201_none,nɨbɨtʃja,matses_201_none__1
202_few,pitsɨ,matses_202_few__1
203_all,abiteɾi,matses_203_all__1
204_half,bjõn,matses_204_half__1
205_bunch,buʃko,matses_205_bunch__1
205_bunch,pitsɨ,matses_205_bunch__2
206_pair,tʃipa,matses_206_pair__1
207_both,abiɾajɾi,matses_207_both__1
208_southernamericanbushmaster,nisiɾapa,matses_208_southernamericanbushmaster__1
209_lizard,katʃita,matses_209_lizard__1
210_yellowfootedtortoise,piuʃ,matses_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,seta,matses_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,sətaɾapa,matses_212_amazonriverturtle__1
213_anacondas,dajumɨŋkɪ,matses_213_anacondas__1
214_commonlancehead,aʔte nɪʃi,matses_214_commonlancehead__1
215_frog,omõŋ,matses_215_frog__1
216_iguana,iwĩn tampas̺,matses_216_iguana__1
218_here,nɨmbo,matses_218_here__1
219_there,ambo,matses_219_there__1
220_before,ɨnden,matses_220_before__1
221_after,tʃiweʔ,matses_221_after__1
222_now,nɨbɪ,matses_222_now__1
223_machete,tʃɨʃte,matses_223_machete__1
224_hammock,di,matses_224_hammock__1
225_pipe,ampuʃute,matses_225_pipe__1
226_canoe,kanʊ,matses_226_canoe__1
227_rowing,ũŋkate,matses_227_rowing__1
228_basket,tʃitʃã,matses_228_basket__1
229_rope,boko,matses_229_rope__1
230_plate,paɾapaɾaj,matses_230_plate__1
231_table,tabɨʔte,matses_231_table__1
232_bed,wɪtɨ,matses_232_bed__1
233_strainer,seʔte,matses_233_strainer__1
234_fan,ʂukate,matses_234_fan__1
235_walk,kapwe,matses_235_walk__1
236_cook,koɾokaj,matses_236_cook__1
237_fish,ansəmə,matses_237_fish__1
238_dance,ʃɪʃuke,matses_238_dance__1
239_sing,kwiɾɨnɨ,matses_239_sing__1
240_tellstories,tʃjə,matses_240_tellstories__1
241_eat,pe,matses_241_eat__1
242_drink,akja,matses_242_drink__1
243_urinate,isũnə,matses_243_urinate__1
244_defecate,tʃimweʔ,matses_244_defecate__1
245_boil,kɤɾɤkaj,matses_245_boil__1
246_breathe,tiβ̞oke,matses_246_breathe__1
247_work,tʃonwaɾe,matses_247_work__1
