param_id,form,audio
210_yellowfootedtortoise,ŋɣobɨ,ticuna_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,to:ɾi,ticuna_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,bawe,ticuna_212_amazonriverturtle__1
213_anacondas,dʒewae,ticuna_213_anacondas__1
215_frog,baɾɨ,ticuna_215_frog__1
216_iguana,tʃenemã,ticuna_216_iguana__1
218_here,nũã,ticuna_218_here__1
219_there,ɲemaʔ,ticuna_219_there__1
219_there,dʒea,ticuna_219_there__2
220_before,naʔm̩pa,ticuna_220_before__1
221_after,ʝiʔkãmãʔ,ticuna_221_after__1
222_now,juʔmaʔ,ticuna_222_now__1
223_machete,taɾaʔ,ticuna_223_machete__1
224_hammock,nãpa,ticuna_224_hammock__1
226_canoe,nuwe,ticuna_226_canoe__1
227_rowing,naemɨʔ,ticuna_227_rowing__1
228_basket,peʔtʃi,ticuna_228_basket__1
229_rope,tɨnɨta,ticuna_229_rope__1
230_plate,poratʊ,ticuna_230_plate__1
231_table,metʃa,ticuna_231_table__1
232_bed,petʃikãŋ,ticuna_232_bed__1
232_bed,peɾɨŋ,ticuna_232_bed__2
233_strainer,koʔetʃinɨ̃n,ticuna_233_strainer__1
234_fan,taɾu,ticuna_234_fan__1
235_walk,niʔũ,ticuna_235_walk__1
236_cook,ɨwemɨ,ticuna_236_cook__1
237_fish,tʃoʔnie,ticuna_237_fish__1
238_dance,ɲãtʃĩn,ticuna_238_dance__1
239_sing,wi:dʒae,ticuna_239_sing__1
240_tellstories,nadʒaʔu:gɨ,ticuna_240_tellstories__1
241_eat,tʃibɨ,ticuna_241_eat__1
242_drink,aʔe,ticuna_242_drink__1
243_urinate,wiʔdʒa,ticuna_243_urinate__1
244_defecate,woʔeʔ,ticuna_244_defecate__1
245_boil,doka,ticuna_245_boil__1
246_breathe,ŋãkɨ,ticuna_246_breathe__1
247_work,puɾakɨ,ticuna_247_work__1
