param_id,form,audio
167_tamanduaanteater,ʂaɨ,mastanawa_167_tamanduaanteater__1
168_woollymonkey,bʷɨjdawa,mastanawa_168_woollymonkey__1
170_fabric,pa:dʊ,mastanawa_170_fabric__1
172_pitcher,citɪ,mastanawa_172_pitcher__1
173_dye,tĩ:ta,mastanawa_173_dye__1
174_tattoo,taʃi,mastanawa_174_tattoo__1
175_house,pɨʂɨ,mastanawa_175_house__1
176_quena,ʂajti,mastanawa_176_quena__1
177_drum,kɨna,mastanawa_177_drum__1
179_one,dɨʂo,mastanawa_179_one__1
180_two,dɨʂʊ ɾaɸʷɨ,mastanawa_180_two__1
181_three,ɾaɸɨnʊ ɸisti,mastanawa_181_three__1
187_foreign,dawa,mastanawa_187_foreign__1
188_language,tsãĩ,mastanawa_188_language__1
189_man,dʊʔʊɸʷɨdɨ,mastanawa_189_man__1
190_woman,ãw̃ĩh̃ũ,mastanawa_190_woman__1
191_i,ɨ:,mastanawa_191_i__1
192_you2sg,mi:,mastanawa_192_you2sg__1
193_heshe,uwa,mastanawa_193_heshe__1
194_weallincl,nʊ̃ː,mastanawa_194_weallincl__1
196_you2pl,mãː,mastanawa_196_you2pl__1
197_they,uwa mã,mastanawa_197_they__1
199_several,itʃapa,mastanawa_199_several__1
200_many,mã itʃapa,mastanawa_200_many__1
202_few,itʃapabaʃta,mastanawa_202_few__1
203_all,natiɸi,mastanawa_203_all__1
204_half,ʂatɨa,mastanawa_204_half__1
205_bunch,ɨwapaβaʃta,mastanawa_205_bunch__1
206_pair,ɾaɸʷɨ,mastanawa_206_pair__1
208_southernamericanbushmaster,kabuʂ,mastanawa_208_southernamericanbushmaster__1
209_lizard,ɸʷaba,mastanawa_209_lizard__1
210_yellowfootedtortoise,ʂawɨ,mastanawa_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,dɨʂʊ,mastanawa_211_yellowspottedamazonriverturtle__1
212_amazonriverturtle,dɨʂʊ ɨwapa,mastanawa_212_amazonriverturtle__1
213_anacondas,ɾʊdʊ,mastanawa_213_anacondas__1
214_commonlancehead,ʂadʊ,mastanawa_214_commonlancehead__1
215_frog,puʔutɨtɨ,mastanawa_215_frog__1
216_iguana,tɨtʃupadɪ,mastanawa_216_iguana__1
218_here,dɨdo,mastanawa_218_here__1
219_there,udʊ,mastanawa_219_there__1
220_before,tĩãba,mastanawa_220_before__1
221_after,tʃipʊ,mastanawa_221_after__1
222_now,datĩã,mastanawa_222_now__1
223_machete,dupɨ,mastanawa_223_machete__1
224_hammock,ʂɨwa,mastanawa_224_hammock__1
225_pipe,kaʃimu,mastanawa_225_pipe__1
226_canoe,ʂaʂʊ,mastanawa_226_canoe__1
227_rowing,ɾi:mʊ̃,mastanawa_227_rowing__1
228_basket,ʃiβati,mastanawa_228_basket__1
229_rope,diʃi,mastanawa_229_rope__1
230_plate,kɨtʃa,mastanawa_230_plate__1
231_table,tsaʊti,mastanawa_231_table__1
232_bed,uʂati,mastanawa_232_bed__1
233_strainer,ɸʷɨʔati,mastanawa_233_strainer__1
234_fan,pɨkapɨkajti,mastanawa_234_fan__1
235_walk,kai,mastanawa_235_walk__1
236_cook,pitʃa̰n,mastanawa_236_cook__1
237_fish,ʃimaɸiʔaj,mastanawa_237_fish__1
238_dance,bʊdʊɪ,mastanawa_238_dance__1
239_sing,ɸʷanajʔi,mastanawa_239_sing__1
240_tellstories,aβaɾa dʒuwi,mastanawa_240_tellstories__1
241_eat,piḭ,mastanawa_241_eat__1
242_drink,ɸʷaʔɨʂta,mastanawa_242_drink__1
243_urinate,ĩsʊ̃,mastanawa_243_urinate__1
244_defecate,pʊwɪ,mastanawa_244_defecate__1
245_boil,kuɸĩj̃ã,mastanawa_245_boil__1
247_work,dʒuduɪ,mastanawa_247_work__1
