param_id,form,audio
42_blood,hᵊɾantʃi,yinepiro_42_blood__1
43_nail,soɫɨkowɨsewata,yinepiro_43_nail__1
43_nail,wɨçitʃiwɨsewata,yinepiro_43_nail__2
44_bellybutton,noplo,yinepiro_44_bellybutton__1
45_saliva,wɨtskaha,yinepiro_45_saliva__1
46_ankle,noploçitʃi,yinepiro_46_ankle__1
46_ankle,wihaleçi,yinepiro_46_ankle__2
47_earring,hiçepɾestʃi,yinepiro_47_earring__1
48_feathercrown,sahjeta,yinepiro_48_feathercrown__1
49_menstraditionalrobe,ʝineɾumkaɫɨ,yinepiro_49_menstraditionalrobe__1
50_necklace,naʃtʃi,yinepiro_50_necklace__1
51_armoredcatfish,hatʃihiɾi,yinepiro_51_armoredcatfish__1
52_electriceel,pɨtsotɨ,yinepiro_52_electriceel__1
53_stingray,pɨjo,yinepiro_53_stingray__1
54_pirarucu,ce,yinepiro_54_pirarucu__1
55_prochilodontidfish,kapiɾipa,yinepiro_55_prochilodontidfish__1
56_silvermylossoma,patɫɨ,yinepiro_56_silvermylossoma__1
57_piranha,hõma,yinepiro_57_piranha__1
58_catfishpseudoplatystomafasciatum,kajonalo,yinepiro_58_catfishpseudoplatystomafasciatum__1
59_catfishcallichthyscallichthys,koljo,yinepiro_59_catfishcallichthyscallichthys__1
60_catfishzungarozungaro,tsᵊɾoʃima,yinepiro_60_catfishzungarozungaro__1
61_cichlidsfish,keʃpu,yinepiro_61_cichlidsfish__1
62_wildbanana,sapɨɾa sʊɾɪ,yinepiro_62_wildbanana__1
63_wildgarlic,hakaka,yinepiro_63_wildgarlic__1
64_cushcushyam,makᵊna,yinepiro_64_cushcushyam__1
66_peanut,kakwalɨ,yinepiro_66_peanut__1
67_manioc,çimeka,yinepiro_67_manioc__1
68_piripiri,kamaleçi,yinepiro_68_piripiri__1
69_cacaotree,kaŋka,yinepiro_69_cacaotree__1
70_mocambotree,kapiçĩ,yinepiro_70_mocambotree__1
71_chestnut,kastaɲahi,yinepiro_71_chestnut__1
72_cashew,kaço,yinepiro_72_cashew__1
74_tobacco,ʝiɾi,yinepiro_74_tobacco__1
75_peachpalm,kiɾɪ,yinepiro_75_peachpalm__1
76_aguaje,hindi,yinepiro_76_aguaje__1
77_patawa,tʃitʃitʃi,yinepiro_77_patawa__1
78_coconut,koko,yinepiro_78_coconut__1
79_cocona,kokona,yinepiro_79_cocona__1
80_taro,tsanaɾo,yinepiro_80_taro__1
81_stranglerfig,çitaɫɨ,yinepiro_81_stranglerfig__1
83_giantceibatree,sɨnɨ,yinepiro_83_giantceibatree__1
84_cedar,kãnãwa,yinepiro_84_cedar__1
85_mahogany,jopo,yinepiro_85_mahogany__1
86_annatto,hapiçiɾɨ,yinepiro_86_annatto__1
87_huito,mso,yinepiro_87_huito__1
88_lepidocaryumtenue,sɨteɾɨ sɨɾe,yinepiro_88_lepidocaryumtenue__1
89_soapapple,hetlo,yinepiro_89_soapapple__1
91_hotpepper,komɫɨ,yinepiro_91_hotpepper__1
92_wayruru,hatʃitʃoçi,yinepiro_92_wayruru__1
93_maniocdrink,koja,yinepiro_93_maniocdrink__1
94_plantaindrink,seɾolha,yinepiro_94_plantaindrink__1
95_fishbasedfood,haʃipojɾo,yinepiro_95_fishbasedfood__1
96_arrow,kaʃiɾi,yinepiro_96_arrow__1
97_bow,kaʃɨɾɪtua,yinepiro_97_bow__1
98_harpoon,tʃokoɾɨ,yinepiro_98_harpoon__1
99_fishtrap,tʃaɫɨ,yinepiro_99_fishtrap__1
101_temporaryshelter,pantʃi,yinepiro_101_temporaryshelter__1
102_blowgun,katʃinhatsɨ,yinepiro_102_blowgun__1
103_shotgun,hiŋkaleapi,yinepiro_103_shotgun__1
104_fishinghook,kowt͡ʃoˈhapi,yinepiro_104_fishinghook__1
105_fishpoisonvine,komo,yinepiro_105_fishpoisonvine__1
106_fishpoisonshrub,pɨpɨnah,yinepiro_106_fishpoisonshrub__1
107_chaman,kahõntʃi,yinepiro_107_chaman__1
108_healer,pindʒɘwakleɾɨ,yinepiro_108_healer__1
109_song,ʃikaʎtʃi,yinepiro_109_song__1
110_design,jontʃi,yinepiro_110_design__1
111_perforation,hitopnaɫɨ,yinepiro_111_perforation__1
112_ayahuasca,kãmã lãmpi,yinepiro_112_ayahuasca__1
113_angelstears,hãjapa,yinepiro_113_angelstears__1
115_berrybugs,kopɫɨ,yinepiro_115_berrybugs__1
116_southamericanpalmweevillarva,nalaçinɨ,yinepiro_116_southamericanpalmweevillarva__1
117_louse,ʃepᵊtʃi,yinepiro_117_louse__1
118_wasp,sãmɨ̃,yinepiro_118_wasp__1
119_bulletant,manahĩ,yinepiro_119_bulletant__1
120_dragonfly,hitʃoɫɨ,yinepiro_120_dragonfly__1
120_dragonfly,pɾotapi,yinepiro_120_dragonfly__2
121_butterfly,katato,yinepiro_121_butterfly__1
122_mosquito,hahijo,yinepiro_122_mosquito__1
123_leafcutterant,katʃitʃi,yinepiro_123_leafcutterant__1
124_spider,pɨthana,yinepiro_124_spider__1
125_father,hĩɾtʃi,yinepiro_125_father__1
126_mother,hĩndotʃi,yinepiro_126_mother__1
127_brotherofman,dʒeje,yinepiro_127_brotherofman__1
127_brotherofman,wiwi,yinepiro_127_brotherofman__2
128_manssister,dʒeje,yinepiro_128_manssister__1
128_manssister,wiwi,yinepiro_128_manssister__2
129_womansbrother,dʒeje,yinepiro_129_womansbrother__1
129_womansbrother,wiwi,yinepiro_129_womansbrother__2
130_womanssister,dʒeje,yinepiro_130_womanssister__1
130_womanssister,wiwi,yinepiro_130_womanssister__2
131_sonofman,walewi hene,yinepiro_131_sonofman__1
132_sonofwoman,walawi hene,yinepiro_132_sonofwoman__1
133_daughterofman,walewi hene,yinepiro_133_daughterofman__1
134_daughterofwoman,walawi hene,yinepiro_134_daughterofwoman__1
135_river,ɾapha,yinepiro_135_river__1
136_lagoon,hĩpowhã,yinepiro_136_lagoon__1
137_sun,tkatʃi,yinepiro_137_sun__1
138_moon,ksɨɾɨ,yinepiro_138_moon__1
139_rain,hĩna,yinepiro_139_rain__1
140_cloud,kamkoɫɨ,yinepiro_140_cloud__1
141_mountain,hõʃa,yinepiro_141_mountain__1
142_lightning,jowɨ,yinepiro_142_lightning__1
143_thunder,ɾawɾakle,yinepiro_143_thunder__1
144_rock,hitawaka,yinepiro_144_rock__1
145_leaf,hĩsɨjɾe,yinepiro_145_leaf__1
146_fire,tʃiɾnatʃiɾi,yinepiro_146_fire__1
147_water,hõnɨ̃,yinepiro_147_water__1
148_star,katahĩɾi,yinepiro_148_star__1
149_soilearth,tʃiçi,yinepiro_149_soilearth__1
150_tapir,çema,yinepiro_150_tapir__1
151_agouti,pɪçiɾi,yinepiro_151_agouti__1
152_lowlandpaca,kajat,yinepiro_152_lowlandpaca__1
153_whitelippedpeccary,hĩjaɫɨ,yinepiro_153_whitelippedpeccary__1
154_capybara,hĩpetɨ,yinepiro_154_capybara__1
155_jaguar,henokɫɨ,yinepiro_155_jaguar__1
156_spidermonkey,mɪtʃiɾa,yinepiro_156_spidermonkey__1
158_redhowlercotomono,ciba,yinepiro_158_redhowlercotomono__1
159_southamericancoati,kapʃi,yinepiro_159_southamericancoati__1
160_nancymasnightmonkey,mjamɨɾɨ,yinepiro_160_nancymasnightmonkey__1
161_squirrelmonkeyfrailecillo,pɪseɾi,yinepiro_161_squirrelmonkeyfrailecillo__1
162_squirrelmonkeymartin,kiʃɫɨ,yinepiro_162_squirrelmonkeymartin__1
163_amazonriverdolphin,pesɫɨ,yinepiro_163_amazonriverdolphin__1
164_sloth,jɒwɨ,yinepiro_164_sloth__1
165_armadillo,kʃiwɨna,yinepiro_165_armadillo__1
166_anteater,pokʰihẽɾɨ,yinepiro_166_anteater__1
168_woollymonkey,tʃkotɨ,yinepiro_168_woollymonkey__1
169_whitefacedcapuchin,tʃkote kɫakbahĩɾə,yinepiro_169_whitefacedcapuchin__1
170_fabric,hitʃɾata,yinepiro_170_fabric__1
172_pitcher,kaçpa pahõ,yinepiro_172_pitcher__1
173_dye,jonhatikaɫɨɾɨ,yinepiro_173_dye__1
175_house,pantʃi,yinepiro_175_house__1
176_quena,tɨ̃mlehi,yinepiro_176_quena__1
177_drum,hitlotkəlɨɾo,yinepiro_177_drum__1
179_one,satɨpʰje,yinepiro_179_one__1
180_two,hẽpi,yinepiro_180_two__1
181_three,mapa,yinepiro_181_three__1
182_four,hepkotʃaŋkoçe,yinepiro_182_four__1
183_five,pamjo,yinepiro_183_five__1
185_several,hipeçin nanɾɨ,yinepiro_185_several__1
186_countryfellow,nomole,yinepiro_186_countryfellow__1
187_foreign,kahine,yinepiro_187_foreign__1
188_language,tokantʃi,yinepiro_188_language__1
189_man,çeçi,yinepiro_189_man__1
190_woman,sɨjdʒo,yinepiro_190_woman__1
191_i,hɪ̃ta,yinepiro_191_i__1
192_you2sg,pitʃʲa,yinepiro_192_you2sg__1
193x1_he,wale,yinepiro_193x1_he__1
193x2_she,wala,yinepiro_193x2_she__1
194_weallincl,witʃʲa,yinepiro_194_weallincl__1
196_you2pl,hitʃʲa,yinepiro_196_you2pl__1
197_they,wan:a,yinepiro_197_they__1
198_some,waneɾɨ,yinepiro_198_some__1
201_none,hĩkeko,yinepiro_201_none__1
202_few,mujtʃotɨ,yinepiro_202_few__1
203_all,peçnɨɾɨneko,yinepiro_203_all__1
204_half,hanikaçĩ,yinepiro_204_half__1
205_bunch,tsotsotaçi,yinepiro_205_bunch__1
206_pair,lɨptʃaɫɨ,yinepiro_206_pair__1
209_lizard,kʃijoçiɾɨ,yinepiro_209_lizard__1
210_yellowfootedtortoise,knoja,yinepiro_210_yellowfootedtortoise__1
211_yellowspottedamazonriverturtle,sɨpᶤɾɨ,yinepiro_211_yellowspottedamazonriverturtle__1
213_anacondas,maptʃiɾi,yinepiro_213_anacondas__1
214_commonlancehead,miamʷɨtihwe,yinepiro_214_commonlancehead__1
215_frog,mkoli,yinepiro_215_frog__1
216_iguana,çito,yinepiro_216_iguana__1
218_here,hewi,yinepiro_218_here__1
219_there,tɨka,yinepiro_219_there__1
220_before,hikɨno hatʃɨɾɪ,yinepiro_220_before__1
220_before,wɨtʃikawa,yinepiro_220_before__2
221_after,wanepᵊɾɨtɘ,yinepiro_221_after__1
222_now,tʃʲani,yinepiro_222_now__1
223_machete,sawli,yinepiro_223_machete__1
224_hammock,sɨtʃi,yinepiro_224_hammock__1
225_pipe,ʝiri mondʒipi,yinepiro_225_pipe__1
226_canoe,kãnãwa,yinepiro_226_canoe__1
227_rowing,salwahapi,yinepiro_227_rowing__1
228_basket,koçita,yinepiro_228_basket__1
229_rope,hitsa,yinepiro_229_rope__1
230_plate,nikapi,yinepiro_230_plate__1
231_table,nikeçetikoaka,yinepiro_231_table__1
232_bed,himkiko aka,yinepiro_232_bed__1
233_strainer,joʃkikahapi,yinepiro_233_strainer__1
234_fan,hipɨɾo kapi,yinepiro_234_fan__1
235_walk,βjananɨ,yinepiro_235_walk__1
236_cook,hiulaɫɨ,yinepiro_236_cook__1
237_fish,uʃimahatana,yinepiro_237_fish__1
238_dance,hansaɫɨ,yinepiro_238_dance__1
239_sing,ʃikaʎtʃi,yinepiro_239_sing__1
240_tellstories,hiŋkakᵊɫɨ,yinepiro_240_tellstories__1
241_eat,niklewlɨ,yinepiro_241_eat__1
242_drink,hiɾɫɨ,yinepiro_242_drink__1
243_urinate,tsenakɨɫɨ,yinepiro_243_urinate__1
244_defecate,nɨtʃkadanɨ,yinepiro_244_defecate__1
245_boil,hĩũlahɨɫɨ,yinepiro_245_boil__1
246_breathe,hĩniphaɫɨ,yinepiro_246_breathe__1
247_work,kamɾɨtʃi,yinepiro_247_work__1
