param_id,form,audio
1_agriculturalfield,tsamajɾintʃi,matsigenka_1_agriculturalfield__1
2_abandonedagriculturalfield,impo maɣaʃpow,matsigenka_2_abandonedagriculturalfield__1
3_russetbackedoropendola,katsaɾi,matsigenka_3_russetbackedoropendola__1
4_scarletmacaw,kimaɾʊ,matsigenka_4_scarletmacaw__1
5x1_bigwhitethroatedtoucan,jotoni,matsigenka_5x1_bigwhitethroatedtoucan__1
5x2_littlewhitethroatedtoucan,tʃaɾipempe,matsigenka_5x2_littlewhitethroatedtoucan__1
6_spixsguan,saŋkati,matsigenka_6_spixsguan__1
7_yellowcrownedparrot,kintaɾo,matsigenka_7_yellowcrownedparrot__1
8_bluewingedparrotlet,memeɾi,matsigenka_8_bluewingedparrotlet__1
9_ringedkingfisher,tseɾepato,matsigenka_9_ringedkingfisher__1
10_greatkiskadee,ʃiβiβiɾini,matsigenka_10_greatkiskadee__1
11_head,gitotʃi̥,matsigenka_11_head__1
12_tooth,ajtʃi,matsigenka_12_tooth__1
13_hand,akotʃi,matsigenka_13_hand__1
14_face,boɾotʃi̥,matsigenka_14_face__1
15_eye,oki̥tʃi̥,matsigenka_15_eye__1
16_nose,giɾimaʃintʃi̥,matsigenka_16_nose__1
17_mouth,bagantentʃi̥,matsigenka_17_mouth__1
18_foot,gititʃi,matsigenka_18_foot__1
19_neck,tsanotʃi,matsigenka_19_neck__1
20_ear,jempitantʃi̥,matsigenka_20_ear__1
21_shoulder,ʃiɾontentʃi,matsigenka_21_shoulder__1
22_arm,naɾatʃi,matsigenka_22_arm__1
23_chest,negitʃi,matsigenka_23_chest__1
24_belly,motiantʃi,matsigenka_24_belly__1
25_leg,boɾitʃi,matsigenka_25_leg__1
26_penis,tʃonkiɾi,matsigenka_26_penis__1
27_vagina,tsabitʃi,matsigenka_27_vagina__1
28_buttock,tsomontentʃi,matsigenka_28_buttock__1
29_hair,giʃitʃi,matsigenka_29_hair__1
30x1_fingerortoe,tʃapakintʃi,matsigenka_30x1_fingerortoe__1
32_back,tiʃitantʃi̥,matsigenka_32_back__1
33_knee,geɾentontʃi̥,matsigenka_33_knee__1
34_eyebrow,toʃokintʃi,matsigenka_34_eyebrow__1
35_breast,tsomitʃi,matsigenka_35_breast__1
36_heart,niɣakintʃi,matsigenka_36_heart__1
37_liver,iɾaapanantʃi,matsigenka_37_liver__1
38_intestines,poɾetsantʃi,matsigenka_38_intestines__1
39_tongue,nenetʃi,matsigenka_39_tongue__1
40_urine,tʃinitʃi,matsigenka_40_urine__1
41_excrement,tigatʃi,matsigenka_41_excrement__1
42_blood,iɾaatʃi̥,matsigenka_42_blood__1
43_nail,ʃatatʃi,matsigenka_43_nail__1
44_bellybutton,moβejtontʃi,matsigenka_44_bellybutton__1
45_saliva,teatʃi,matsigenka_45_saliva__1
46_ankle,ɣenkeɣɪntʃi,matsigenka_46_ankle__1
47_earring,tsatanentʃi,matsigenka_47_earring__1
48_feathercrown,matsaiɾintʃi,matsigenka_48_feathercrown__1
49_menstraditionalrobe,mantʃakintʃi,matsigenka_49_menstraditionalrobe__1
50_necklace,tsatanentʃi,matsigenka_50_necklace__1
51_armoredcatfish,etaɾi,matsigenka_51_armoredcatfish__1
52_electriceel,tʃɪnkeni,matsigenka_52_electriceel__1
53_stingray,inaɾo,matsigenka_53_stingray__1
